lr-Adam,step,train_loss,epoch,val_loss,test_loss
,73,0.00019715845701284707,4,,
,74,0.0004232926876284182,4,,
,75,0.00038001866778358817,4,,
,76,0.000285472662653774,4,,
,77,0.0002379650977673009,4,,
,78,0.00011722163617378101,4,,
,79,8.436903590336442e-05,4,,
,79,,4,0.000529529876075685,
0.001,80,,,,
,80,0.00034004211192950606,5,,
,81,0.00043130535050295293,5,,
,82,0.0002254983555758372,5,,
,83,0.00021480672876350582,5,,
,84,0.00018603364878799766,5,,
,85,0.00015680227079428732,5,,
,86,0.0003973325656261295,5,,
,87,0.00022034331050235778,5,,
,88,0.00013496274186763912,5,,
,89,0.00019730700296349823,5,,
,90,0.00038495720946229994,5,,
,91,0.00039550443761982024,5,,
,92,0.0003024691541213542,5,,
,93,0.0002357721677981317,5,,
,94,0.00013062798825558275,5,,
,95,5.057824819232337e-05,5,,
,95,,5,0.0002763229713309556,
0.001,96,,,,
,96,0.00013090172433294356,6,,
,97,0.000360536650987342,6,,
,98,0.00017757996101863682,6,,
,99,0.00021093145187478513,6,,
,100,0.00017576082609593868,6,,
,101,0.00016536186740268022,6,,
,102,0.0003809801710303873,6,,
,103,0.00019610393792390823,6,,
,104,0.00012944801710546017,6,,
,105,0.00020048297301400453,6,,
,106,0.00036582807661034167,6,,
,107,0.00036932615330442786,6,,
,108,0.0002915699442382902,6,,
,109,0.00023791033891029656,6,,
,110,0.00012562003394123167,6,,
,111,6.260944064706564e-05,6,,
,111,,6,0.00024098205904010683,
0.001,112,,,,
,112,0.00012813501234631985,7,,
,113,0.0003940532333217561,7,,
,114,0.00022404006449505687,7,,
,115,0.00021595784346573055,7,,
,116,0.00016449631948489696,7,,
,117,0.00019420946773607284,7,,
,118,0.0003673787578009069,7,,
,119,0.0001945571566466242,7,,
,120,0.00010262971773045138,7,,
,121,0.00015745525888632983,7,,
,122,0.0003446158079896122,7,,
,123,0.0003527480293996632,7,,
,124,0.00027172736008651555,7,,
,125,0.00021948413632344455,7,,
,126,0.0001023316799546592,7,,
,127,4.358242586022243e-05,7,,
,127,,7,0.00029479493969120085,
0.001,128,,,,
,128,0.0001372477418044582,8,,
,129,0.00033076986437663436,8,,
,130,0.00018989313684869558,8,,
,131,0.0002153833193005994,8,,
,132,0.00017417449271306396,8,,
,133,0.0001597416412550956,8,,
,134,0.00037336748209781945,8,,
,135,0.00018389835895504802,8,,
,136,0.00010030490375356749,8,,
,137,0.00016011210391297936,8,,
,138,0.0003530763788148761,8,,
,139,0.0003569144755601883,8,,
,140,0.0002706444065552205,8,,
,141,0.0002138574345735833,8,,
,142,0.00012120619066990912,8,,
,143,5.0695016398094594e-05,8,,
,143,,8,0.00027898044208996,
0.001,144,,,,
,144,0.00011552452633623034,9,,
,145,0.0003396721731405705,9,,
,146,0.00019328940834384412,9,,
,147,0.00019708785112015903,9,,
,148,0.00015617009194102138,9,,
,149,0.00015892919327598065,9,,
,150,0.00036955185350961983,9,,
,151,0.0001842092751758173,9,,
,152,9.932420653058216e-05,9,,
,153,0.00016548490384593606,9,,
,154,0.0003694912593346089,9,,
,155,0.0003525853680912405,9,,
,156,0.0002718569303397089,9,,
,157,0.00021988904336467385,9,,
,158,0.00011136669490952045,9,,
,159,5.30049110238906e-05,9,,
,159,,9,0.00023241480812430382,
0.001,160,,,,
,160,0.00012501633318606764,10,,
,161,0.00032788675162009895,10,,
,162,0.00018083570466842502,10,,
,163,0.00020219292491674423,10,,
,164,0.000165460558491759,10,,
,165,0.000157659305841662,10,,
,166,0.00038940663216635585,10,,
,167,0.00018057620036415756,10,,
,168,0.00010042799112852663,10,,
,169,0.00015627860557287931,10,,
,170,0.00035138672683387995,10,,
,171,0.0003662117524072528,10,,
,172,0.0002705378574319184,10,,
,173,0.00021407421445474029,10,,
,174,0.00011073078348999843,10,,
,175,4.6947116061346605e-05,10,,
,175,,10,0.00023653068637941033,
0.001,176,,,,
,176,0.00011473293852759525,11,,
,177,0.0003289640008006245,11,,
,178,0.00017851957818493247,11,,
,179,0.00020087783923372626,11,,
,180,0.00016626679280307144,11,,
,181,0.00015889041242189705,11,,
,182,0.0003783541906159371,11,,
,183,0.00018375918443780392,11,,
,184,9.976764704333618e-05,11,,
,185,0.00015415340021718293,11,,
,186,0.0003595964517444372,11,,
,187,0.0003446221526246518,11,,
,188,0.0002627392823342234,11,,
,189,0.00020645905169658363,11,,
,190,9.977781883208081e-05,11,,
,191,4.6882258175173774e-05,11,,
,191,,11,0.00024002148711588234,
0.001,192,,,,
,192,0.00011573417577892542,12,,
,193,0.0003252087044529617,12,,
,194,0.00017828328418545425,12,,
,195,0.0002034511126112193,12,,
,196,0.00015904581232462078,12,,
,197,0.0001684619637671858,12,,
,198,0.00039610391831956804,12,,
,199,0.0001881288189906627,12,,
,200,9.83647332759574e-05,12,,
,201,0.00016194918134715408,12,,
,202,0.0003621260984800756,12,,
,203,0.00034195161424577236,12,,
,204,0.0002657155564520508,12,,
,205,0.0002166226040571928,12,,
,206,0.00010026389645645395,12,,
,207,4.843213901040144e-05,12,,
,207,,12,0.0002374153700657189,
0.001,208,,,,
,208,0.00011747634562198073,13,,
,209,0.00031419508741237223,13,,
,210,0.0001849223190220073,13,,
,211,0.00020187780319247395,13,,
,212,0.00015903875464573503,13,,
,213,0.00015701036318205297,13,,
,214,0.00036490728962235153,13,,
,215,0.00019323985907249153,13,,
,216,0.00010053509322460741,13,,
,217,0.00015845951566006988,13,,
,218,0.0003545846266206354,13,,
,219,0.00034752304782159626,13,,
,220,0.00026224771863780916,13,,
,221,0.00021477020345628262,13,,
,222,0.00011595334945013747,13,,
,223,5.423106995294802e-05,13,,
,223,,13,0.00023498412338085473,
0.001,224,,,,
,224,0.00012047406926285475,14,,
,225,0.00032384812948293984,14,,
,226,0.00017390941502526402,14,,
,227,0.00020094503997825086,14,,
,228,0.00016292148211505264,14,,
,229,0.0001624798314878717,14,,
,230,0.00037366419564932585,14,,
,231,0.00018717764760367572,14,,
,232,0.00010367969662183896,14,,
,233,0.00015725387493148446,14,,
,234,0.00036336606717668474,14,,
,235,0.0003652016748674214,14,,
,236,0.0002656498400028795,14,,
,237,0.00020648523059207946,14,,
,238,0.00010927678522421047,14,,
,239,4.599683961714618e-05,14,,
,239,,14,0.00023181087453849614,
0.001,240,,,,
,240,0.00013455314910970628,15,,
,241,0.0003406156611163169,15,,
,242,0.00019585256814025342,15,,
,243,0.0001926328259287402,15,,
,244,0.0001595566573087126,15,,
,245,0.00016610141028650105,15,,
,246,0.00036586340866051614,15,,
,247,0.00018350235768593848,15,,
,248,9.860146383289248e-05,15,,
,249,0.00016404964844696224,15,,
,250,0.00035780147300101817,15,,
,251,0.0003652939049061388,15,,
,252,0.0002614390105009079,15,,
,253,0.00021862162975594401,15,,
,254,0.00011096630623796955,15,,
,255,5.323854202288203e-05,15,,
,255,,15,0.00023927551228553057,
0.001,256,,,,
,256,0.00012910534860566258,16,,
,257,0.0003350473125465214,16,,
,258,0.00018694947357289493,16,,
,259,0.00019775281543843448,16,,
,260,0.00016029081598389894,16,,
,261,0.00016893495921976864,16,,
,262,0.00036209257086738944,16,,
,263,0.0001881539064925164,16,,
,264,9.72925263340585e-05,16,,
,265,0.00016060360940173268,16,,
,266,0.00034991552820429206,16,,
,267,0.000353943178197369,16,,
,268,0.00026382782380096614,16,,
,269,0.00020828359993174672,16,,
,270,0.00010595681669656187,16,,
,271,4.953657116857357e-05,16,,
,271,,16,0.00023858800705056638,
0.001,272,,,,
,272,0.00011485257709864527,17,,
,273,0.00033392448676750064,17,,
,274,0.00018499608268029988,17,,
,275,0.00020045584824401885,17,,
,276,0.00016269568004645407,17,,
,277,0.00015591317787766457,17,,
,278,0.00035604313598014414,17,,
,279,0.00018392439233139157,17,,
,280,9.866535401670262e-05,17,,
,281,0.0001672394573688507,17,,
,282,0.00035135739017277956,17,,
,283,0.0003607833350542933,17,,
,284,0.00026642566081136465,17,,
,285,0.00021404740982688963,17,,
,286,0.0001037869369611144,17,,
,287,5.450679600471631e-05,17,,
,287,,17,0.00023533888452220708,
0.001,288,,,,
,288,0.00011929211905226111,18,,
,289,0.00033044040901586413,18,,
,290,0.00018588373495731503,18,,
,291,0.00019797697314061224,18,,
,292,0.00015865541354287416,18,,
,293,0.00016135744226630777,18,,
,294,0.0003649629943538457,18,,
,295,0.0001820591278374195,18,,
,296,0.00010406084038550034,18,,
,297,0.0001644736184971407,18,,
,298,0.000362708029570058,18,,
,299,0.00034992105793207884,18,,
,300,0.0002634679258335382,18,,
,301,0.00020983486319892108,18,,
,302,0.00010538460628595203,18,,
,303,4.121270831092261e-05,18,,
,303,,18,0.000230691977776587,
0.001,304,,,,
,304,0.0001266224280698225,19,,
,305,0.0003403846931178123,19,,
,306,0.0001915930479299277,19,,
,307,0.000203124393010512,19,,
,308,0.00015852495562285185,19,,
,309,0.00016676915402058512,19,,
,310,0.0003640428476501256,19,,
,311,0.00017772514547687024,19,,
,312,0.00010007993842009455,19,,
,313,0.00016671208140905946,19,,
,314,0.00035927086719311774,19,,
,315,0.00034410154330544174,19,,
,316,0.00026563831488601863,19,,
,317,0.0002175343979615718,19,,
,318,0.00011048542364733294,19,,
,319,4.5380289520835504e-05,19,,
,319,,19,0.00023162424622569233,
0.001,320,,,,
,320,0.00011753082799259573,20,,
,321,0.0003322394040878862,20,,
,322,0.00017618128913454711,20,,
,323,0.00019540525681804866,20,,
,324,0.00016016885638237,20,,
,325,0.00016525933460798115,20,,
,326,0.00037664789124391973,20,,
,327,0.0001821937330532819,20,,
,328,0.00010229101462755352,20,,
,329,0.00015660581993870437,20,,
,330,0.00035260917502455413,20,,
,331,0.00037060718750581145,20,,
,332,0.00026431053993292153,20,,
,333,0.0002041616680799052,20,,
,334,0.00011315822484903038,20,,
,335,5.0018741603707895e-05,20,,
,335,,20,0.00023108514142222703,
0.001,336,,,,
,336,0.0001211816052091308,21,,
,337,0.0003304184938315302,21,,
,338,0.00018305680714547634,21,,
,339,0.0002023539855144918,21,,
,340,0.00016209870227612555,21,,
,341,0.00017316326557192951,21,,
,342,0.00032784833456389606,21,,
,343,0.00018379806715529412,21,,
,344,0.00010167575237574056,21,,
,345,0.0001589143939781934,21,,
,346,0.0003528057422954589,21,,
,347,0.0003445325419306755,21,,
,348,0.0002640916791278869,21,,
,349,0.000214379804674536,21,,
,350,0.00010105293040396646,21,,
,351,4.392128175823018e-05,21,,
,351,,21,0.0002325693058082834,
0.001,352,,,,
,352,0.00012133732525398955,22,,
,353,0.00033636047737672925,22,,
,354,0.00018123660993296653,22,,
,355,0.0002031216718023643,22,,
,356,0.00015007324691396207,22,,
,357,0.00016376304847653955,22,,
,358,0.00032313214614987373,22,,
,359,0.0001860719930846244,22,,
,360,9.899752330966294e-05,22,,
,361,0.00016279268311336637,22,,
,362,0.00037567218532785773,22,,
,363,0.0003581120108719915,22,,
,364,0.00026540301041677594,22,,
,365,0.0002160578587790951,22,,
,366,0.00011477835505502298,22,,
,367,4.9348647735314444e-05,22,,
,367,,22,0.00025842548348009586,
0.001,368,,,,
,368,0.00012510617671068758,23,,
,369,0.0003241896629333496,23,,
,370,0.00018092762911692262,23,,
,371,0.00020463445980567485,23,,
,372,0.0001605581201147288,23,,
,373,0.00016453550779260695,23,,
,374,0.00036818234366364777,23,,
,375,0.00018641221686266363,23,,
,376,0.00010135201591765508,23,,
,377,0.00016135122859850526,23,,
,378,0.0003427564515732229,23,,
,379,0.0003598798648454249,23,,
,380,0.00025726816966198385,23,,
,381,0.00021670399291906506,23,,
,382,0.000111449058749713,23,,
,383,4.376927245175466e-05,23,,
,383,,23,0.00024147536896634847,
0.001,384,,,,
,384,0.00012379614054225385,24,,
,385,0.0003374922089278698,24,,
,386,0.0001832286943681538,24,,
,387,0.00020784526714123785,24,,
,388,0.0001486961991759017,24,,
,389,0.00015096763672772795,24,,
,390,0.00038937508361414075,24,,
,391,0.0001847884414019063,24,,
,392,0.00010223964636679739,24,,
,393,0.0001553678303025663,24,,
,394,0.0003514486597850919,24,,
,395,0.00035325082717463374,24,,
,396,0.00026231983792968094,24,,
,397,0.00020293697889428586,24,,
,398,0.0001075208347174339,24,,
,399,4.628992610378191e-05,24,,
,399,,24,0.00023069909366313368,
0.001,400,,,,
,400,0.00010929007839877158,25,,
,401,0.0003314387868158519,25,,
,402,0.0001867816608864814,25,,
,403,0.0001992511679418385,25,,
,404,0.00015900137077551335,25,,
,405,0.00015117559814825654,25,,
,406,0.0003439202846493572,25,,
,407,0.00018048177298624068,25,,
,408,0.00010237476817565039,25,,
,409,0.00017625316104386002,25,,
,410,0.00035955870407633483,25,,
,411,0.0003372649080120027,25,,
,412,0.0002667997614480555,25,,
,413,0.0002173240209231153,25,,
,414,0.00011349474516464397,25,,
,415,5.15754145453684e-05,25,,
,415,,25,0.00023152084031607956,
0.001,416,,,,
,416,0.00011629473738139495,26,,
,417,0.00032061352976597846,26,,
,418,0.0001784035557648167,26,,
,419,0.0002019385719904676,26,,
,420,0.00016023658099584281,26,,
,421,0.00015697290655225515,26,,
,422,0.00035103707341477275,26,,
,423,0.00018528096552472562,26,,
,424,0.00010381855827290565,26,,
,425,0.0001564147969475016,26,,
,426,0.0003599052142817527,26,,
,427,0.00035775950527749956,26,,
,428,0.00026559672551229596,26,,
,429,0.00021110038505867124,26,,
,430,0.00010497793118702248,26,,
,431,4.761421223520301e-05,26,,
,431,,26,0.00023168436018750072,
0.001,432,,,,
,432,0.00014016703062225133,27,,
,433,0.00031411685631610453,27,,
,434,0.00018450319475959986,27,,
,435,0.00020870676962658763,27,,
,436,0.0001674759405432269,27,,
,437,0.00016467874229419976,27,,
,438,0.0003361337585374713,27,,
,439,0.00018433730292599648,27,,
,440,9.874801617115736e-05,27,,
,441,0.00015987046936061233,27,,
,442,0.00038244182360358536,27,,
,443,0.0003581369237508625,27,,
,444,0.00026249606162309647,27,,
,445,0.00020661350572481751,27,,
,446,0.00010661057604011148,27,,
,447,4.2859323002630845e-05,27,,
,447,,27,0.00023049418814480305,
0.001,448,,,,
,448,0.00011942998389713466,28,,
,449,0.00032161816488951445,28,,
,450,0.00019463679927866906,28,,
,451,0.00019963408703915775,28,,
,452,0.0001537151401862502,28,,
,453,0.0001555850321892649,28,,
,454,0.0003523264604154974,28,,
,455,0.00018486729823052883,28,,
,456,0.0001049277707352303,28,,
,457,0.00015865109162405133,28,,
,458,0.00036014110082760453,28,,
,459,0.0003632597508840263,28,,
,460,0.0002566071052569896,28,,
,461,0.00020967483578715473,28,,
,462,0.00010822700278367847,28,,
,463,4.9074398702941835e-05,28,,
,463,,28,0.00023136749223340303,
0.001,464,,,,
,464,0.00010735362593550235,29,,
,465,0.00031308381585404277,29,,
,466,0.0001948470890056342,29,,
,467,0.00020133792713750154,29,,
,468,0.00015646711108274758,29,,
,469,0.0001530230074422434,29,,
,470,0.0003583506331779063,29,,
,471,0.0001838810567278415,29,,
,472,0.00010024085349868983,29,,
,473,0.00016400405729655176,29,,
,474,0.000357576587703079,29,,
,475,0.00035140514955855906,29,,
,476,0.00027639762265607715,29,,
,477,0.00020673719700425863,29,,
,478,0.00010518644558032975,29,,
,479,5.0762901082634926e-05,29,,
,479,,29,0.00023277067521121353,
0.001,480,,,,
,480,0.00012539327144622803,30,,
,481,0.0003254698822274804,30,,
,482,0.00019525684183463454,30,,
,483,0.0002002813998842612,30,,
,484,0.00015926880587358028,30,,
,485,0.00015964028716553003,30,,
,486,0.00035939825465902686,30,,
,487,0.0001843876380007714,30,,
,488,0.00010078834748128429,30,,
,489,0.00015916582196950912,30,,
,490,0.0003514809359330684,30,,
,491,0.0003580711781978607,30,,
,492,0.00027106719790026546,30,,
,493,0.0002265144430566579,30,,
,494,0.0001050890059559606,30,,
,495,4.760210504173301e-05,30,,
,495,,30,0.00023763409990351647,
0.001,496,,,,
,496,0.00013555012992583215,31,,
,497,0.0003287110885139555,31,,
,498,0.00018738815560936928,31,,
,499,0.00020406801195349544,31,,
,500,0.00016102415975183249,31,,
,501,0.0001684222079347819,31,,
,502,0.00036563206231221557,31,,
,503,0.00018167584494221956,31,,
,504,0.0001005103113129735,31,,
,505,0.00016529657295905054,31,,
,506,0.00035786814987659454,31,,
,507,0.0003526241343934089,31,,
,508,0.00026198732666671276,31,,
,509,0.0002079551195492968,31,,
,510,0.00010763455793494359,31,,
,511,4.287805859348737e-05,31,,
,511,,31,0.00023315285216085613,
0.001,512,,,,
,512,0.00011851362796733156,32,,
,513,0.0003466556372586638,32,,
,514,0.0001809970272006467,32,,
,515,0.0002071890776278451,32,,
,516,0.0001614424108993262,32,,
,517,0.000164181474247016,32,,
,518,0.00029919136431999505,32,,
,519,0.0001867887331172824,32,,
,520,9.842609870247543e-05,32,,
,521,0.00016188803419936448,32,,
,522,0.00036224181530997157,32,,
,523,0.00036101898876950145,32,,
,524,0.0002693936985451728,32,,
,525,0.00020679594308603555,32,,
,526,0.00010832613043021411,32,,
,527,4.748358333017677e-05,32,,
,527,,32,0.00023142719874158502,
0.001,528,,,,
,528,0.0001114309998229146,33,,
,529,0.00031738568213768303,33,,
,530,0.00017608623602427542,33,,
,531,0.00019845440692733973,33,,
,532,0.00015933692338876426,33,,
,533,0.00016789585060905665,33,,
,534,0.00035962293623015285,33,,
,535,0.0001857300812844187,33,,
,536,0.00010301730071660131,33,,
,537,0.0001639833499211818,33,,
,538,0.0003530579851940274,33,,
,539,0.00035663481685332954,33,,
,540,0.0002673532289918512,33,,
,541,0.00021163522615097463,33,,
,542,0.00010679216939024627,33,,
,543,4.9038699216907844e-05,33,,
,543,,33,0.00023108161985874176,
0.001,544,,,,
,544,0.00011820236250059679,34,,
,545,0.00034540469641797245,34,,
,546,0.0001903932570712641,34,,
,547,0.00019659123790916055,34,,
,548,0.00016175366181414574,34,,
,549,0.0001647002063691616,34,,
,550,0.0003648914280347526,34,,
,551,0.0001872919237939641,34,,
,552,9.960837633116171e-05,34,,
,553,0.00015598283789586276,34,,
,554,0.00035779489553533494,34,,
,555,0.00034549698466435075,34,,
,556,0.00026248159701935947,34,,
,557,0.0002116857358487323,34,,
,558,0.00010846795339602977,34,,
,559,4.452060238691047e-05,34,,
,559,,34,0.00023594187223352492,
0.001,560,,,,
,560,0.0001318359572906047,35,,
,561,0.0003219274803996086,35,,
,562,0.00018898304551839828,35,,
,563,0.00020593508088495582,35,,
,564,0.00015903338498901576,35,,
,565,0.00015537053695879877,35,,
,566,0.00036257877945899963,35,,
,567,0.00018505957268644124,35,,
,568,0.00010315362305846065,35,,
,569,0.00016909861005842686,35,,
,570,0.0003661740629468113,35,,
,571,0.0003540766192600131,35,,
,572,0.0002700468758121133,35,,
,573,0.0002134353999281302,35,,
,574,0.00011456563515821472,35,,
,575,4.665826418204233e-05,35,,
,575,,35,0.00023022604000288993,
0.001,576,,,,
,576,0.00013407574442680925,36,,
,577,0.0003440247674006969,36,,
,578,0.0001770044764271006,36,,
,579,0.00019929766131099313,36,,
,580,0.0001608993043191731,36,,
,581,0.00016057092580012977,36,,
,582,0.0003335325454827398,36,,
,583,0.00018411438213661313,36,,
,584,0.00010317010310245678,36,,
,585,0.00016297980619128793,36,,
,586,0.0003627342521212995,36,,
,587,0.0003558477037586272,36,,
,588,0.000257042731391266,36,,
,589,0.00021287545678205788,36,,
,590,0.00011164885654579848,36,,
,591,4.497387271840125e-05,36,,
,591,,36,0.00023042666725814342,
0.001,592,,,,
,592,0.00012267704005353153,37,,
,593,0.00032355255098082125,37,,
,594,0.00017733669665176421,37,,
,595,0.00019618849910330027,37,,
,596,0.00016175699420273304,37,,
,597,0.00016363673785235733,37,,
,598,0.00034615863114595413,37,,
,599,0.00018404194270260632,37,,
,600,0.000103914258943405,37,,
,601,0.0001811330730561167,37,,
,602,0.0003440209839027375,37,,
,603,0.0003521580947563052,37,,
,604,0.0002665158826857805,37,,
,605,0.00020923695410601795,37,,
,606,0.00010463884973432869,37,,
,607,4.876344610238448e-05,37,,
,607,,37,0.00023129908367991447,
0.001,608,,,,
,608,0.00011341484059812501,38,,
,609,0.00033458523103035986,38,,
,610,0.00018967494543176144,38,,
,611,0.00020198605488985777,38,,
,612,0.00015619299665559083,38,,
,613,0.00016032408166211098,38,,
,614,0.0003832894144579768,38,,
,615,0.00018262267985846847,38,,
,616,0.00010088554699905217,38,,
,617,0.00015725714911241084,38,,
,618,0.0003345502773299813,38,,
,619,0.00035483198007568717,38,,
,620,0.00026617079856805503,38,,
,621,0.00020637345733121037,38,,
,622,0.00010111572191817686,38,,
,623,4.70095437776763e-05,38,,
,623,,38,0.0002387706917943433,
0.001,624,,,,
,624,0.00012242220691405237,39,,
,625,0.0003225267573725432,39,,
,626,0.00018388267199043185,39,,
,627,0.00020323584612924606,39,,
,628,0.0001627753081265837,39,,
,629,0.00016787224740255624,39,,
,630,0.0003694868355523795,39,,
,631,0.00018983818881679326,39,,
,632,0.00010327590280212462,39,,
,633,0.0001609123864909634,39,,
,634,0.00036353274481371045,39,,
,635,0.00037006012280471623,39,,
,636,0.00025487656239420176,39,,
,637,0.0002114894741680473,39,,
,638,0.00010748288332251832,39,,
,639,4.269769851816818e-05,39,,
,639,,39,0.00024393617059104145,
0.001,640,,,,
,640,0.00012625697127077729,40,,
,641,0.0003288103616796434,40,,
,642,0.00018038706912193447,40,,
,643,0.00020169875642750412,40,,
,644,0.00016107948613353074,40,,
,645,0.00016038394824136049,40,,
,646,0.0003886497288476676,40,,
,647,0.0001879137707874179,40,,
,648,9.75206567090936e-05,40,,
,649,0.0001612181222299114,40,,
,650,0.0003534216375555843,40,,
,651,0.0003527939843479544,40,,
,652,0.0002622497850097716,40,,
,653,0.000209708625334315,40,,
,654,0.0001170118193840608,40,,
,655,4.6049655793467537e-05,40,,
,655,,40,0.0002449063758831471,
0.001,656,,,,
,656,0.0001095088737201877,41,,
,657,0.00033626059303060174,41,,
,658,0.00018227323016617447,41,,
,659,0.00019967810658272356,41,,
,660,0.00015306330169551075,41,,
,661,0.00016185719869099557,41,,
,662,0.00034746938035823405,41,,
,663,0.00018551408720668405,41,,
,664,9.854751260718331e-05,41,,
,665,0.0001631177874514833,41,,
,666,0.0003603988734539598,41,,
,667,0.0003775589866563678,41,,
,668,0.00025590791483409703,41,,
,669,0.00021694011229556054,41,,
,670,0.00010903475777013227,41,,
,671,3.886225022142753e-05,41,,
,671,,41,0.00024198101891670376,
0.001,672,,,,
,672,0.00010835951252374798,42,,
,673,0.000336924334987998,42,,
,674,0.00018572184490039945,42,,
,675,0.00019764644093811512,42,,
,676,0.00014837042544968426,42,,
,677,0.0001667651376919821,42,,
,678,0.000323665386531502,42,,
,679,0.00018369752797298133,42,,
,680,0.00010121241211891174,42,,
,681,0.0001702589070191607,42,,
,682,0.00035308211226947606,42,,
,683,0.0003667771816253662,42,,
,684,0.0002609565854072571,42,,
,685,0.00021079415455460548,42,,
,686,0.0001049194106599316,42,,
,687,4.9481979658594355e-05,42,,
,687,,42,0.00024353984917979687,
0.001,688,,,,
,688,0.00012019390123896301,43,,
,689,0.00032432875013910234,43,,
,690,0.0001830406254157424,43,,
,691,0.00019663706189021468,43,,
,692,0.00015686801634728909,43,,
,693,0.00015200738562271,43,,
,694,0.0003738320665434003,43,,
,695,0.00017876784841064364,43,,
,696,0.00010133398609468713,43,,
,697,0.00016974570462480187,43,,
,698,0.0003516054421197623,43,,
,699,0.00036182269104756415,43,,
,700,0.00026238098507747054,43,,
,701,0.0002025200374191627,43,,
,702,0.00011079027899540961,43,,
,703,4.985500709153712e-05,43,,
,703,,43,0.00025239860406145453,
0.001,704,,,,
,704,0.00012537356815300882,44,,
,705,0.00033099018037319183,44,,
,706,0.00017845231923274696,44,,
,707,0.0002021362743107602,44,,
,708,0.00016198420780710876,44,,
,709,0.00016766399494372308,44,,
,710,0.00044625936425291,44,,
,711,0.000186699369805865,44,,
,712,0.00010324410686735064,44,,
,713,0.00017072721675504,44,,
,714,0.0003663971438072622,44,,
,715,0.0003595467715058476,44,,
,716,0.0002607421192806214,44,,
,717,0.00019965194223914295,44,,
,718,0.00010274977830704302,44,,
,719,5.170177246327512e-05,44,,
,719,,44,0.00024993810802698135,
0.001,720,,,,
,720,0.00012715929187834263,45,,
,721,0.0003201809595339,45,,
,722,0.00017371370631735772,45,,
,723,0.00020522502018138766,45,,
,724,0.00016320731083396822,45,,
,725,0.00015009634080342948,45,,
,726,0.0003763958811759949,45,,
,727,0.00018686201656237245,45,,
,728,0.00010465934610692784,45,,
,729,0.00015671405708417296,45,,
,730,0.00034473638515919447,45,,
,731,0.0003488836227916181,45,,
,732,0.00027035814127884805,45,,
,733,0.00021236103202681988,45,,
,734,0.00010338294669054449,45,,
,735,4.1665876779006794e-05,45,,
,735,,45,0.0002530952333472669,
0.001,736,,,,
,736,0.0001235746021848172,46,,
,737,0.00031861854949966073,46,,
,738,0.00017995748203247786,46,,
,739,0.00019812240498140454,46,,
,740,0.00016099393542390317,46,,
,741,0.00017249364464078099,46,,
,742,0.0003589692641980946,46,,
,743,0.00018362970149610192,46,,
