21.61536,7.73000,9.42300,8.68000,15.55669,15.63063,30.81000,2.23933
20.71893,7.70000,9.27500,8.79000,15.09517,15.16692,31.08000,2.15000
21.77500,7.94000,9.41950,8.92000,15.18234,15.25451,31.44000,2.14933
21.72643,7.97000,9.55350,8.92000,15.12954,15.20145,31.14000,2.17733
20.98000,7.97000,9.55500,8.77000,14.92655,14.99750,31.01000,2.21067
20.46357,7.76000,9.49900,8.36000,14.84585,14.91642,32.42000,2.21067
20.41786,7.39000,9.41200,8.18000,14.88421,14.95496,32.12000,2.12933
20.01000,7.31000,9.51650,8.21000,14.97562,15.04680,31.92000,2.12133
21.78571,7.39000,9.72100,8.26000,15.18608,15.25826,32.20000,2.19400
21.70357,7.45000,9.79950,8.27000,15.32929,15.40215,32.11000,2.23267
21.53571,7.33000,11.34250,8.25000,15.31709,15.38989,31.98000,2.22267
20.85643,7.36000,11.59500,8.11000,15.06478,15.13639,32.02000,2.20867
20.79036,7.59000,11.50200,8.31000,15.05432,15.12588,32.01000,2.25200
20.92786,7.63000,11.51250,8.16000,15.12481,15.19670,31.80000,2.26267
20.77929,7.41000,11.47250,8.00000,15.21846,15.29079,31.76000,2.16400
20.18750,7.18000,11.19950,7.74000,14.86852,14.93919,30.98000,2.12200
20.33857,7.18000,11.25800,7.96000,15.13203,15.20395,30.65000,2.16467
20.29214,7.03000,11.19500,7.79000,15.26254,15.33508,30.50000,2.01267
20.32786,6.86000,11.14900,7.73000,15.17188,15.24399,30.76000,2.00400
20.37571,6.78000,11.33450,7.70000,15.28421,15.35686,30.74000,2.19733
20.23964,6.78000,11.38400,7.55000,15.07425,15.14590,31.16000,2.15000
19.93643,6.75000,11.14650,7.35000,15.04361,15.11512,30.68000,2.00400
19.75607,6.60000,11.21950,7.30000,15.22070,15.29304,30.21000,1.96200
19.50286,6.39000,11.20300,7.11000,15.66453,15.73899,29.90000,1.94533
18.93286,6.13000,10.91800,6.98000,15.51808,15.59184,29.72000,1.90467
18.94214,6.01000,10.69250,7.02000,14.95395,15.02503,29.27000,1.83733
20.04571,6.30000,10.90550,6.83000,15.29542,15.36812,29.75000,1.91800
19.89179,6.16000,10.76650,6.98000,14.96391,15.03504,29.76000,2.05333
20.37714,6.08000,10.86400,7.17000,15.17960,15.25175,29.11000,2.06800
20.19000,6.02000,10.76200,7.14000,15.03514,15.10661,29.07000,2.01867
20.08179,6.22000,10.64450,7.15000,14.73303,14.80305,29.06000,1.98733
20.43821,6.46000,10.73750,7.44000,14.80301,14.87337,29.56000,2.11267
20.68464,6.15000,10.46150,7.20000,14.65084,14.72047,29.34000,2.02733
20.63321,6.08000,10.64550,7.35000,14.46727,14.53604,29.19000,1.96667
20.03536,5.73000,10.41100,7.02000,14.22120,14.28879,28.45000,1.87667
20.15321,5.63000,10.72850,6.90000,14.41074,14.47923,28.55000,1.85867
20.10107,5.83000,10.66050,7.10000,14.20700,14.27452,28.51000,1.86067
20.40929,6.02000,10.88200,7.64000,14.46005,14.52878,29.35000,1.94800
20.41857,5.76000,10.94000,7.42000,14.40177,14.47022,29.23000,1.92867
20.72571,5.91000,10.92400,7.56000,14.45706,14.52578,29.65000,2.00533
20.39893,5.69000,10.82500,7.28000,14.15943,14.22673,28.90000,1.94133
20.57714,5.91000,10.82100,7.49000,14.07474,14.14164,29.29000,1.97733
20.43429,5.76000,10.73650,7.50000,13.97487,14.04129,29.13000,1.98467
20.41179,5.76000,10.72250,7.66000,13.92406,13.99024,29.34000,1.95933
20.50464,5.87000,10.91750,7.90000,14.06005,14.12688,30.02000,1.99400
20.92071,5.93000,11.13300,7.76000,14.21796,14.28554,29.84000,2.12267
20.97893,5.81000,11.20150,8.11000,14.48396,14.55280,30.70000,2.13933
20.91929,6.06000,11.15100,8.14000,14.38384,14.45220,30.93000,2.25200
20.63107,5.72000,11.02850,7.82000,14.07748,14.14439,30.14000,2.14600
20.78929,5.73000,11.10800,7.94000,14.23365,14.30130,30.70000,2.25267
20.38464,5.41000,11.00350,7.60000,13.96515,14.03153,29.87000,2.20733
20.42964,5.44000,11.28050,7.62000,14.06428,14.13113,30.02000,2.10733
20.51786,5.50000,11.28100,7.77000,14.17935,14.24675,30.17000,2.13067
20.32321,5.41000,11.06550,7.74000,14.05507,14.12187,29.91000,2.09400
20.85714,5.73000,11.41750,8.18000,14.44760,14.51627,30.59000,2.08600
21.16143,5.75000,11.46600,8.05000,14.45756,14.52628,30.56000,2.02667
21.40750,6.03000,11.47650,8.06000,14.64087,14.71046,30.76000,2.04400
21.78357,5.88000,11.35300,7.82000,14.84237,14.91291,30.70000,2.08200
21.63857,5.75000,11.25250,7.66000,14.59480,14.66416,30.19000,2.06600
21.92464,5.62000,11.25250,7.56000,14.59554,14.66492,30.00000,2.09933
21.72179,4.99000,10.97500,7.48000,14.48820,14.55706,29.74000,2.08467
21.58679,4.89000,10.91850,7.63000,14.22643,14.29404,29.30000,2.10067
21.38929,4.88000,10.76800,7.48000,14.20874,14.27628,28.63000,2.18000
21.60607,4.90000,10.91950,7.82000,14.35918,14.42743,29.39000,2.28333
21.67536,4.83000,10.80050,7.81000,14.31933,14.38739,29.44000,2.39733
21.67643,4.87000,10.84650,7.92000,14.36441,14.43268,29.66000,2.22333
21.65214,4.89000,10.87350,7.53000,14.46478,14.53353,30.45000,2.14333
21.94000,4.86000,11.30850,7.26000,14.77113,14.84134,30.67000,2.15133
21.58214,4.22000,11.41450,7.07000,15.21348,15.28579,30.12000,2.11933
21.56536,4.15000,11.30050,7.09000,15.33029,15.40315,29.28000,2.04400
21.46143,4.06000,11.15200,7.04000,15.13253,15.20445,29.15000,1.98933
20.53464,4.01000,10.85250,7.07000,15.14299,15.21496,28.83000,1.93000
20.53143,4.04000,11.00050,7.17000,15.27674,15.34935,29.16000,1.87533
20.89857,4.09000,11.86600,7.31000,15.81472,15.88989,29.76000,1.96733
21.25107,4.10000,11.80450,7.28000,15.74847,15.82332,29.64000,1.82333
21.81286,4.06000,11.66500,7.34000,15.76516,15.84009,29.47000,1.82800
21.67179,4.05000,11.60450,7.22000,15.75793,15.83283,29.41000,1.75000
21.70679,3.97000,11.54050,7.18000,15.66005,15.73448,29.19000,1.74000
21.98929,4.09000,11.74850,7.43000,15.97338,16.04930,29.75000,1.81800
22.23393,4.01000,11.69950,7.64000,16.01049,16.08659,29.95000,1.88467
22.17536,4.02000,11.82800,7.67000,15.95370,16.02953,30.26000,2.01667
22.13786,4.40000,11.71900,7.67000,15.99579,16.07182,30.33000,1.93933
22.16893,4.37000,11.70300,7.72000,15.99878,16.07483,30.50000,1.96067
22.20357,4.34000,11.63750,7.74000,15.99006,16.06607,30.42000,1.99600
22.50000,4.26000,11.62200,7.72000,16.43863,16.51677,30.39000,2.07800
22.56036,4.12000,11.65950,7.78000,16.65408,16.73323,30.13000,1.96133
22.52964,4.19000,11.87100,7.87000,16.62618,16.70521,30.20000,1.96000
22.72643,4.17000,12.07750,7.93000,16.75893,16.83859,30.78000,2.02000
23.14679,4.10000,12.05850,8.00000,16.86529,16.94544,30.90000,2.00067
23.75536,4.09000,12.01750,8.15000,16.82543,16.90541,30.74000,1.96733
23.43071,4.07000,11.97250,8.19000,16.67525,16.75451,30.80000,1.94067
23.88821,4.01000,12.15500,8.22000,16.86628,16.94645,30.54000,1.99667
23.66536,3.90000,12.06000,8.15000,16.85682,16.93694,30.26000,2.04867
23.68643,3.94000,12.28700,8.16000,16.90240,16.98273,30.56000,1.96667
24.13143,3.85000,12.19600,8.07000,16.66802,16.74725,30.69000,1.88800
24.10000,3.79000,12.30550,7.96000,16.86802,16.94820,30.63000,1.91267
24.05250,3.77000,12.35600,8.00000,17.13602,17.21747,30.65000,1.89400
23.70964,3.70000,12.31100,7.91000,16.97836,17.05906,30.32000,1.89400
23.75857,3.72000,12.41350,7.99000,17.06329,17.14439,30.82000,1.90133
24.10607,3.64000,12.39400,8.00000,16.96242,17.04304,30.39000,1.87600
23.93679,3.51000,12.31100,7.95000,16.95445,17.03503,30.39000,1.86267
24.15250,3.66000,12.56900,8.35000,17.41971,17.50250,31.35000,1.90333
24.30143,3.45000,12.95700,8.80000,17.58783,17.67142,30.95000,1.95667
23.66929,3.47000,12.85450,8.58000,17.45383,17.53679,30.72000,1.82467
23.59250,3.75000,12.78350,9.03000,17.24013,17.32207,30.79000,1.85333
23.92107,3.89000,12.78150,8.97000,17.20750,17.28929,30.78000,1.88533
24.39214,3.92000,13.01200,9.40000,17.58509,17.66867,30.94000,1.96533
24.68857,3.90000,13.06350,9.55000,17.67575,17.75976,31.21000,2.02600
24.99214,4.01000,12.90000,9.30000,17.68322,17.76727,31.21000,2.16933
25.06821,3.62000,12.93750,9.23000,17.88994,17.97498,31.18000,2.08933
25.07500,3.66000,13.08400,9.29000,18.11958,18.20571,31.05000,2.07000
24.95357,3.59000,13.04050,9.19000,18.13503,18.22122,31.45000,2.06000
25.00321,3.60000,12.87350,9.11000,18.28123,18.36812,31.19000,2.00133
24.67107,3.46000,12.74000,9.10000,18.66454,18.75325,30.78000,2.04400
24.05500,3.28000,12.62300,8.93000,18.65906,18.74775,30.39000,1.84400
23.75643,3.32000,12.48350,8.82000,18.76616,18.85535,30.17000,1.83600
24.33286,3.43000,12.82950,8.97000,18.84188,18.93143,30.16000,1.89933
23.82500,3.37000,12.71600,8.83000,18.79206,18.88138,29.76000,1.95200
23.54964,3.28000,12.60050,8.96000,18.97338,19.06356,29.49000,1.94400
23.61821,3.27000,12.53000,8.93000,18.85408,18.94369,29.66000,1.98667
23.98036,3.12000,12.79600,9.11000,18.99132,19.08158,29.86000,1.95333
23.81429,3.22000,13.02350,9.41000,19.12955,19.22047,30.03000,1.96000
23.30679,3.22000,12.92550,9.32000,19.11959,19.21046,29.85000,1.92600
22.79179,3.19000,12.95300,9.28000,18.87525,18.96497,29.78000,1.95000
22.70893,3.25000,12.54800,9.21000,18.53279,18.62087,29.28000,1.89133
22.88964,3.15000,12.24950,9.21000,18.54449,18.63263,28.98000,1.89333
22.43214,3.20000,12.21100,9.34000,18.71684,18.80581,28.95000,1.88800
22.48964,2.74000,12.11800,9.12000,18.54922,18.63739,29.20000,1.84267
22.67000,2.75000,12.20900,9.44000,18.45532,18.54304,29.51000,1.82200
23.20679,2.68000,12.19700,9.46000,18.54798,18.63614,29.49000,1.87067
23.02179,2.77000,12.37450,9.44000,18.81672,18.90616,29.59000,1.92133
22.59429,2.62000,12.24250,9.47000,17.31012,17.39239,29.50000,1.86933
21.78000,2.18000,12.00000,9.44000,16.98110,17.06181,28.64000,1.84933
22.64393,2.10000,11.68900,9.55000,16.90339,16.98373,28.00000,1.85667
21.90571,2.14000,11.71550,9.36000,16.94523,17.02578,28.05000,1.89267
22.02964,2.08000,11.42450,9.31000,16.86927,16.94945,27.90000,1.82800
21.76929,2.12000,11.14600,9.24000,16.88073,16.96096,27.88000,1.83467
21.57143,2.07000,11.91200,9.12000,16.81572,16.89565,28.21000,1.82533
21.26143,2.05000,11.64450,9.32000,16.94399,17.02452,28.54000,1.87533
21.30500,2.14000,11.60700,9.74000,17.12556,17.20696,29.52000,1.95000
20.60000,2.10000,11.62100,9.85000,17.13378,17.21522,29.50000,1.92800
20.87929,2.11000,11.71650,9.75000,17.01024,17.09109,29.63000,2.10000
20.81607,2.07000,11.87800,9.94000,16.97936,17.06006,29.86000,2.07667
19.92857,2.01000,11.60300,9.23000,16.61572,16.69469,29.08000,2.10267
19.20536,1.98000,11.36750,9.39000,16.24636,16.32357,28.81000,2.08733
19.53786,2.03000,11.31550,9.43000,16.51385,16.59234,28.83000,2.02133
19.38679,1.99000,11.32350,9.39000,16.58533,16.66416,28.22000,2.07133
19.38929,2.09000,11.33000,9.33000,16.41472,16.49274,27.09000,2.10733
19.17429,1.93000,11.14750,8.99000,16.25283,16.33008,26.84000,2.09200
18.77214,1.87000,11.03000,9.09000,16.12107,16.19770,26.66000,2.05467
18.84571,1.86000,11.26150,9.12000,16.11908,16.19570,26.52000,2.12267
20.20464,1.92000,11.48550,9.49000,16.64287,16.72197,26.73000,2.19467
20.03250,1.88000,11.68900,9.63000,16.68670,16.76602,26.71000,2.20000
20.06071,1.87000,11.90150,9.77000,16.58459,16.66341,26.95000,2.16467
20.41071,1.95000,11.99400,9.90000,16.63689,16.71597,27.70000,2.14200
21.05464,1.87000,12.18100,9.84000,16.46703,16.54530,27.39000,2.15133
20.88500,1.88000,12.17000,9.66000,16.70514,16.78453,27.08000,2.14333
20.81929,1.96000,12.35550,9.76000,17.02793,17.10886,27.36000,2.21533
21.04857,2.04000,12.56350,9.83000,17.23266,17.31457,26.95000,2.24600
20.90286,2.20000,12.60250,9.86000,17.39405,17.47673,26.62000,2.25467
20.93536,2.36000,12.51650,9.80000,17.31634,17.39865,26.43000,2.30800
20.56607,2.26000,12.62450,9.91000,17.21124,17.29304,26.37000,2.26000
19.24250,2.29000,12.69800,10.46000,17.13129,17.21271,26.67000,2.24733
19.54429,2.34000,12.66850,10.46000,17.21373,17.29555,26.73000,2.26000
19.04464,2.36000,12.66350,10.64000,17.04137,17.12237,26.46000,2.27800
18.92214,2.32000,12.38850,10.57000,17.07151,17.15265,26.94000,2.30467
19.33536,2.33000,12.53450,10.51000,17.35694,17.43944,27.32000,2.35200
19.25000,2.37000,12.58800,10.61000,17.37388,17.45646,27.24000,2.35067
18.91750,2.41000,12.56250,10.54000,17.50190,17.58508,27.11000,2.24067
18.20679,2.39000,12.45950,10.58000,17.48347,17.56657,26.81000,2.25400
18.52964,2.46000,12.69300,11.00000,17.95221,18.03754,27.10000,2.29333
19.06786,2.52000,13.02000,11.36000,17.95943,18.04479,27.56000,2.30600
18.79679,2.52000,12.89950,11.19000,17.93552,18.02077,27.31000,2.30733
18.63321,2.40000,13.07500,11.52000,17.99156,18.07708,27.68000,2.29533
18.54750,2.59000,12.84600,11.29000,17.82394,17.90866,27.45000,2.26667
18.57750,2.48000,12.93100,11.25000,17.67126,17.75525,27.06000,2.28533
18.32143,2.43000,12.43150,11.54000,17.65557,17.73949,26.86000,2.23933
18.39500,2.39000,12.41550,11.47000,17.59131,17.67492,26.96000,2.24600
18.19964,2.28000,12.25900,11.36000,17.43490,17.51777,26.55000,2.21467
19.00607,2.40000,12.54350,11.61000,17.61846,17.70220,26.71000,2.25800
19.60821,2.53000,12.86550,12.03000,18.01373,18.09935,27.62000,2.35733
19.36071,2.49000,12.92400,11.96000,18.02419,18.10986,27.25000,2.31800
18.82143,2.59000,12.95750,12.11000,18.38036,18.46772,26.74000,2.29333
18.71071,2.67000,13.42300,12.09000,18.30016,18.38714,26.69000,2.28933
18.76107,2.67000,13.31900,11.98000,18.26404,18.35085,26.55000,2.24533
18.46786,2.63000,13.31750,11.43000,18.38409,18.47147,26.70000,2.24267
18.69679,2.62000,13.26700,11.78000,18.46778,18.55556,26.46000,2.23533
18.58214,2.67000,13.39700,11.63000,18.43067,18.51827,26.83000,2.19400
17.91964,2.64000,13.63650,11.47000,18.01373,18.09935,26.89000,2.21733
17.35429,2.68000,13.59500,11.55000,18.05557,18.14139,27.21000,2.26000
18.07464,2.72000,13.44650,11.78000,17.81298,17.89765,27.04000,2.27333
17.95286,2.74000,13.52400,11.28000,17.71659,17.80080,27.25000,2.29200
17.85714,2.46000,13.60600,11.14000,17.54698,17.63038,27.25000,2.30133
18.02750,2.45000,13.50950,11.35000,17.50613,17.58934,27.15000,2.34600
18.35750,2.73000,13.40550,11.42000,18.46828,18.55606,27.61000,2.40000
16.08929,2.79000,13.67300,11.53000,18.78484,18.87412,27.63000,2.46600
15.71000,2.85000,14.19950,11.62000,18.77139,18.86061,27.88000,2.46533
16.06536,2.82000,13.80200,11.48000,18.69817,18.78704,27.91000,2.53533
16.36679,2.74000,13.01750,11.49000,18.77164,18.86086,28.01000,2.53000
16.31536,2.65000,13.63800,11.38000,18.77538,18.86461,27.85000,2.50133
16.26750,2.60000,13.27500,11.32000,18.82170,18.91116,27.45000,2.50067
16.20071,2.60000,13.25000,11.71000,19.31759,19.40941,27.93000,2.55333
15.79714,2.52000,12.99900,11.48000,18.90464,18.99449,27.44000,2.51600
16.35143,2.60000,13.34450,11.88000,19.07201,19.16266,27.50000,2.54200
16.33393,2.60000,13.11100,11.93000,19.18235,19.27352,27.34000,2.61133
16.72214,2.57000,13.01150,11.84000,19.27650,19.36812,27.28000,2.63200
16.96357,2.59000,13.09750,11.76000,19.56093,19.65390,27.55000,2.61600
17.14036,2.67000,12.86050,11.86000,19.48746,19.58008,27.86000,2.56133
16.71071,2.77000,12.93500,12.25000,19.44462,19.53704,27.88000,2.52600
16.67893,2.75000,13.47350,12.17000,19.49841,19.59109,28.03000,2.56333
16.66393,2.75000,13.46200,12.13000,19.62195,19.71522,28.04000,2.55133
16.43429,2.71000,13.25450,12.03000,19.74823,19.84209,28.01000,2.46933
16.42821,2.82000,13.48750,12.19000,20.09593,20.19144,28.05000,2.61867
16.03036,2.70000,13.32050,11.80000,19.73752,19.83133,27.87000,2.56933
15.93071,2.60000,13.29700,11.42000,19.81398,19.90816,27.49000,2.34400
16.10036,2.61000,13.27100,11.44000,19.91809,20.01276,27.76000,2.40733
15.81429,2.53000,12.99350,11.03000,19.69543,19.78904,27.37000,2.29200
16.03464,2.46000,12.96800,11.13000,19.67949,19.77302,27.37000,2.29533
15.87750,2.53000,13.16250,11.30000,19.91984,20.01451,27.81000,2.34000
15.76429,2.49000,13.21350,11.23000,19.95520,20.05005,27.80000,2.32200
15.37393,2.42000,13.28700,11.34000,20.07949,20.17492,27.95000,2.31000
15.00179,2.40000,13.65550,11.41000,20.46081,20.55806,28.15000,2.37200
15.39786,2.43000,13.77950,11.55000,20.88671,20.98599,28.35000,2.44333
15.20214,2.43000,13.68950,11.92000,20.70689,20.80531,28.09000,2.51267
15.37786,2.55000,13.69400,12.26000,20.73727,20.83584,28.14000,2.54867
15.41857,2.56000,13.70950,12.07000,20.71037,20.80881,28.00000,2.56467
15.63821,2.59000,13.56200,12.15000,20.79256,20.89139,27.87000,2.60667
15.30107,2.61000,13.70650,12.01000,20.61299,20.71096,27.91000,2.60800
15.29821,2.60000,13.75500,12.06000,20.55570,20.65340,27.92000,2.59867
15.44643,2.63000,13.28700,12.11000,20.46180,20.55906,28.14000,2.45667
15.84500,2.60000,13.09100,12.57000,20.28148,20.37788,28.04000,2.35267
16.27571,2.65000,12.89450,12.56000,20.11934,20.21497,28.10000,2.34333
16.23179,2.67000,12.82050,12.71000,20.20726,20.30330,28.18000,2.33867
16.14571,2.75000,12.86400,12.78000,20.29169,20.38814,28.32000,2.39667
16.16893,2.64000,12.66950,12.57000,20.20576,20.30180,28.11000,2.40067
16.49679,2.54000,12.88750,12.56000,20.18210,20.27803,28.25000,2.44133
16.55643,2.51000,12.80100,12.40000,20.16541,20.26126,28.16000,2.50200
16.46929,2.54000,13.01550,12.28000,20.23466,20.33083,28.16000,2.52400
16.14571,2.55000,13.26500,12.23000,19.99157,20.08659,28.37000,2.54400
15.80929,2.55000,13.32450,12.18000,19.78061,19.87462,28.61000,2.52600
15.31821,2.44000,13.08050,12.15000,19.95495,20.04980,28.61000,2.92867
15.34964,2.39000,13.16600,12.15000,20.25010,20.34635,28.80000,2.95600
15.42821,2.32000,12.95150,11.81000,20.07974,20.17517,28.56000,2.74000
15.27571,2.33000,12.95400,11.94000,19.80252,19.89665,28.60000,2.80067
15.11429,2.29000,12.77400,11.97000,19.50315,19.59585,28.70000,2.75800
15.22179,2.59000,12.94750,12.21000,19.29891,19.39064,28.59000,2.78867
15.24929,2.63000,13.05700,12.25000,19.36865,19.46071,29.61000,2.70000
15.56036,2.61000,13.23850,12.32000,19.68073,19.77427,30.28000,2.79067
15.51179,2.52000,13.49250,12.27000,19.68596,19.77953,28.94000,2.90600
15.35000,2.48000,13.64350,12.17000,19.67749,19.77102,28.79000,2.91667
14.99464,2.40000,13.38600,11.98000,19.47525,19.56782,28.69000,2.88667
15.22286,2.44000,13.61700,12.28000,19.76018,19.85410,28.97000,3.03933
14.38571,2.40000,13.37000,11.70000,19.49094,19.58358,28.83000,3.03000
14.00179,2.51000,12.97100,11.44000,19.07625,19.16692,28.79000,3.13133
13.94750,2.47000,13.01600,11.66000,19.92208,20.01677,29.77000,3.18867
14.23821,2.46000,13.17750,11.72000,19.92805,20.02277,30.83000,3.34600
14.50464,2.53000,13.44500,12.07000,20.12208,20.21772,30.60000,3.40067
14.48071,2.61000,13.43900,12.31000,20.26031,20.35661,31.76000,3.36200
14.58500,2.68000,13.73500,12.44000,20.15196,20.24775,31.94000,3.46667
14.90000,2.64000,12.74050,12.42000,19.96068,20.05556,31.79000,3.41333
15.36143,2.68000,12.48700,12.38000,20.40004,20.49700,32.61000,3.66267
15.81357,2.82000,12.69050,12.31000,20.53727,20.63489,33.10000,3.59933
15.68893,3.22000,12.41150,12.14000,20.43416,20.53128,32.72000,3.55200
15.91143,3.41000,12.62750,12.19000,20.66280,20.76101,33.16000,3.60733
16.07071,3.60000,12.90250,12.24000,21.06405,21.16416,33.49000,3.63667
16.45393,3.61000,12.78600,12.88000,21.45832,21.56031,33.75000,3.96667
16.38071,3.54000,12.88650,12.90000,21.35072,21.45220,33.31000,3.70067
16.56571,3.83000,12.93400,13.02000,21.75919,21.86261,32.99000,3.71933
16.31321,3.86000,13.00800,12.91000,21.70564,21.80881,32.66000,4.62667
16.17750,3.95000,13.18150,13.02000,21.92357,22.02778,32.69000,5.11733
16.24071,4.17000,13.22550,12.98000,21.85633,21.96021,33.03000,5.85333
15.85214,4.26000,13.41650,13.34000,22.09468,22.19970,33.53000,5.54933
15.31607,4.38000,13.32800,13.44000,22.81175,22.92017,33.85000,5.65600
15.52071,3.83000,13.20600,13.36000,22.51237,22.61937,34.08000,6.15000
15.47357,4.07000,13.49500,13.43000,22.64462,22.75225,34.87000,6.10000
15.81893,4.10000,13.38150,13.51000,22.62843,22.73599,35.08000,5.99600
15.70214,4.02000,13.44300,13.44000,22.58958,22.69695,34.85000,5.83933
15.76250,3.96000,13.14800,13.31000,22.15247,22.25776,34.61000,5.81600
15.79071,4.01000,13.09000,13.21000,21.98734,22.09184,34.15000,6.18200
