Date,AAPL,AMZN,GOOG,GOOGL,MSFT,TSLA
2015-04-27,0.018191550041402937,-0.014693312812301018,-0.014450230406510833,-0.013143701889454129,0.0033423825147724795,0.060065042656655576
2015-04-28,-0.01575572132722136,-0.02109173792187191,-0.0030429933570264023,-0.003091203959759814,0.023526985151669733,-0.004621129472000773
2015-04-29,-0.014705868603311245,0.00013977123367614475,-0.008308031430051876,-0.005280229888957599,-0.0020341430925849835,0.00854744301337429
2015-04-30,-0.027129958646830987,-0.017677035330704638,-0.021381215235473205,-0.02247993443007046,-0.008560985974028767,-0.027532837607318394
2015-05-01,0.030363526776126415,0.0025842226123322654,0.0010421661266759585,0.004355235026841875,0.00041119362694574946,-8.840630703377261e-05
2015-05-04,-0.0019387359900469026,0.0004020646112508075,0.005354121482822993,0.0030481033481448705,-0.008631281756316111,0.01982033262823535
2015-05-05,-0.022532975642964748,-0.004373141299976346,-0.01845477458981848,-0.017726639447284254,-0.013267064305086618,0.010585201507501196
2015-05-06,-0.006279816346286715,-0.004962122471174668,-0.012396400213760983,-0.014658246571169986,-0.027731086914674408,-0.01081772507834955
2015-05-07,0.00199983997862474,0.018563585797238602,0.012361199474927975,0.01300738493402731,0.009075237569592609,0.027643952080381284
2015-05-08,0.018840815664244337,0.015952955402946722,0.014169943578132838,0.012748171913048445,0.0224839233384726,-0.000802367109835278
2015-05-11,-0.01018651483920796,-0.0019368589267426684,-0.004682079966183528,-0.005774685128517976,-0.007958137552151467,0.012171892568897835
2015-05-12,-0.003562357103620406,-0.004227761531053864,-0.012432338435784729,-0.012917256546398193,-0.0004222178217152539,0.021921607801995036
2015-05-13,0.00111225380625668,-0.00962834448674832,0.0010963721582473163,0.0014107291606773043,0.005913465744822988,-0.006374116918974937
2015-05-14,0.023331440061664876,0.012673656212196072,0.01657789211513294,0.01799842134369345,0.022884739201015192,0.0037831669775971744
2015-05-15,-0.0013958331139278801,-0.014527670894737499,-0.008450999809902826,-0.004934448606746411,-0.00862073015433551,0.019418271142708665
2015-05-18,0.011027398631910934,-0.0017840426372131013,-0.0029034145203739037,0.00032940322731400684,-0.0060041598366077364,-0.0003617094762363715
2015-05-19,-0.0009216922569880159,-0.008301120322916189,0.009505927543683956,0.004774390176674803,-0.008956394615945107,-0.006472295749399448
2015-05-20,-7.695675452723538e-05,0.005098293739187465,0.0035543783901972326,0.005880389575809497,0.0,-0.011289082211751178
2015-05-21,0.0102260637861038,0.01833144395456987,0.006008146632307643,0.007782670167977512,-0.0033628342991139926,0.005197378373454464
2015-05-22,0.008752522275869534,-0.009267143800650524,-0.004423842255435351,-0.0041127151552021735,-0.010965766831407153,0.008590523912465953
2015-05-26,-0.022031072256367912,-0.005051086238223035,-0.014423045683701674,-0.013218601650517692,-0.0066098371685544555,-0.0010898750183484518
2015-05-27,0.018669944916734682,0.013984473491185367,0.014032943901977069,0.012902235863297973,0.02189311986312603,-0.00012128073379813475
2015-05-28,-0.0019690587704933593,-0.01124187137514443,-1.851554645138087e-05,-0.00012629624860227562,-0.0033606352732816758,0.016246998689338543
2015-05-29,-0.011382607481368878,0.006235760391197553,-0.014209531598177727,-0.01598754527277102,-0.012434144217099874,-0.0025849904207780883
2015-06-01,0.001995659420264362,0.003937253149593589,0.0035330989930133505,0.007133424930275689,0.007895837111940418,-0.005382784466743784
2015-06-02,-0.004442979945573744,0.00016244244026974997,0.00971930230878515,0.008630560460633596,-0.006563653955020454,-0.004409611340134401
2015-06-03,0.0012310587492700975,0.012993373070833591,0.002095755850315628,0.0024189704800485767,-0.0014918946623180274,0.0025769365731915794
2015-06-04,-0.005840720376230291,-0.013307709211359264,-0.006681350944111264,-0.006483109991252123,-0.010458866162828095,-0.01232978096437809
2015-06-05,-0.005488610934734073,-0.008890835879903691,-0.006279075784184407,-0.003915235155427688,-0.004745496501438851,0.013093670696398219
2015-06-08,-0.006607002604372414,-0.008080600144492966,-0.012187604740916291,-0.011009399886807936,-0.008885995943556324,0.028698768522178453
2015-06-09,-0.0029734340668098325,0.00467536880062136,-0.00026573921989392346,-0.0024287916854367486,-0.001749355284456855,-0.00113150446221999
2015-06-10,0.011458222687551478,0.012433000950446749,0.018986501060125116,0.019256284600509765,0.021029552078512648,-0.020703187995237737
2015-06-11,-0.0022502213992432463,0.0051071621147611435,-0.003875611397137768,-0.00463258617222595,-0.003647328500674174,0.0028321502750325855
2015-06-12,-0.01104283544121143,-0.007044374874504933,-0.004264731905857411,-0.004672386770510406,-0.010120530144364648,-0.0028638677326909834
2015-06-15,-0.0019658724825007967,-0.014537588192468642,-0.009636888242480435,-0.008164874740777983,-0.01065916174581516,-0.0012366685227346297
2015-06-16,0.005357708123117311,0.008473603388360784,0.0018019234409378804,0.0034438356774519896,0.007695740816648922,0.010943373157369374
2015-06-17,-0.0023510613319022156,0.0012871901942481667,0.0021016768706119127,0.003175075472015232,0.0030547541796861477,0.028800573289696096
2015-06-18,0.004556120877894587,0.02706811420855093,0.014114077513329937,0.017526531024145697,0.016314987602441766,0.005683373161624372
2015-06-19,-0.01000937446659711,-0.010173162897968435,-7.455550102686281e-05,0.00240927165263205,-0.013270606386613037,0.0023674530537807215
2015-06-22,0.007977900066380661,0.0031500284137579992,0.002794938036134287,0.003874293433919984,0.002819979878919243,-0.010361630404811084
2015-06-23,-0.004545112673619345,0.022232858191701288,0.0042550045618445775,0.006628827315217967,-0.006921905645529192,0.030332307745169373
2015-06-24,0.008501943174313409,-0.011547330678381318,-0.004884545909656812,-0.008555392397730066,-0.005881081652386322,-0.009339929636816735
2015-06-25,-0.004761537799120696,-0.0016786433370519216,-0.00485277378009874,-0.001109982211464522,0.00021915285635909498,0.013651601690611415
2015-06-26,-0.00588235294117645,-0.004544352553277231,-0.006613980894654592,-0.00876419803089279,-0.008543333873156866,-0.006324607704336294
2015-06-29,-0.01751480253020221,-0.018808520575811172,-0.01912765550475415,-0.021353917496704455,-0.01966414985978926,-0.018982328906347767
2015-06-30,0.007227186498844906,0.009840420953164841,-0.001936680063554852,-0.0022355359365978655,-0.004958246817711065,0.02381499635902573
2015-07-01,0.009327897361864457,0.007602064395435759,0.0025551751843204684,0.006036593657122946,0.006794999472077068,0.003317596250232091
2015-07-02,-0.0012637917428375278,0.0007316467345479527,0.002989461335544785,0.007436026412617425,-0.0011248422092769994,0.04038639915454456
2015-07-06,-0.0034799306620557635,-0.0038153073323394793,-0.0010317320277943853,-0.003142486961770108,-0.00022527333078214973,-0.001071274437522196
2015-07-07,-0.002460298084077328,0.0015595081486619033,0.00413111743432526,0.008082513015883697,-0.0020274871328085364,-0.04232804124569667
2015-07-08,-0.024822998535913854,-0.016074364583272382,-0.01559941071347093,-0.01514463225756879,-0.0013543467184432556,-0.04823057784907436
2015-07-09,-0.02039650816859362,0.0109145436816116,0.007449299503380136,0.005445855521769127,0.006329086091177993,0.011609720385955313
2015-07-10,0.02673439737345995,0.020995017858972842,0.018149337028952495,0.021041033787508656,0.002021566748932946,0.004768851945843755
2015-07-13,0.019305685483282042,0.027192113362501047,0.030973502270987163,0.028087973115819675,0.02084735020066275,0.011614881028806812
2015-07-14,-0.00039792336702670905,0.021950523902293684,0.026621569180344418,0.02177599434304156,0.0017566538153086508,0.013312443878506386
2015-07-15,0.009632983668443229,-0.00940781692992454,-0.0015683701704409803,-0.0003765852888951704,0.0030688161535792347,-0.009448430502932648
2015-07-16,0.013325932944949326,0.030985079263800452,0.03503982852587639,0.03051581440775286,0.01966786623450112,0.013452917723576485
2015-07-17,0.008637465238491737,0.01583659347889599,0.16052424867207615,0.16258427255465535,-0.0008572849476672362,0.029923479333326286
2015-07-20,0.018901498991851007,0.01053813998417441,-0.01472660343927612,-0.009690995445067463,0.0064349902173714835,0.027670547578698246
2015-07-21,-0.009994754683235962,-0.0002049198104703276,-0.0010859188873709735,0.003622872415867784,0.0076726475788704285,-0.054878507378390284
2015-07-22,-0.04229444573076002,0.0005532874522176101,-0.00030204244975085004,-0.0003595530964576321,-0.036801986224488825,0.004123425201304931
2015-07-23,-0.00047913718262948546,-0.01247263120517228,-0.026914328731382997,-0.029305171930282814,0.012516462085310875,-0.0025011922264167596
2015-07-24,-0.005273279344823023,0.09797177370770194,-0.03215996718417824,-0.02958223600409826,-0.00368687879835794,-0.0066990980175530845
2015-07-27,-0.013895609292639333,0.003758783055256787,0.005933715321023714,0.005345481887455206,-0.012842842190353698,-0.046720231391331746
2015-07-28,0.00496864565472821,-0.010123976048688199,0.001179694154043176,0.0021115945070957487,-0.00022047016250525964,0.04667806507496031
2015-07-29,-0.0031609612443692647,0.005646082569271016,0.0062579866428496,0.002683114249153684,0.020952817815225178,-0.003776200204621105
2015-07-30,-0.005041020635468629,0.014669133071491647,0.00104438903935411,0.0047322248873780115,0.012745736464005564,0.011257673505236987
2015-07-31,-0.008743970505909804,-0.0011363926292679016,-0.011033972388656332,-0.010623589564849212,-0.003839596865926831,-0.0023988239767867015
2015-08-03,-0.023577910456698215,-0.0020890296168917244,0.008951224424452509,0.010980990449738659,0.002355473416584042,-0.023144884928617437
2015-08-04,-0.03208378059294381,-0.0058501342912083976,-0.003105133799055082,-0.005175137943612351,0.015594948105531525,0.02419330078904558
2015-08-05,0.006629467378548304,0.00960709908079349,0.023090967542427343,0.01816180828469105,0.000841415960391334,0.014458436896063187
2015-08-06,-0.0023397250337158226,-0.014059348338240185,-0.0017086677617720314,-0.004663710728234349,-0.02017660492277118,-0.08884613070827718
2015-08-07,0.003387469807629717,-0.01291878742396324,-0.011483148508351748,-0.008595036994281546,0.0025740615472207296,-0.014707655017798138
2015-08-10,0.0363573814030993,0.002640551175642436,-0.002471236953891176,-0.0018814249819109063,0.012623023778360443,-0.005649254943673188
2015-08-11,-0.052038116383315236,0.006602993255993894,0.04268382093574297,0.04095659538083063,-0.019438029749640484,-0.015634065274604314
2015-08-12,0.015419861070934626,-0.0029385884057528955,-0.0018463277117959365,0.0016949789453906128,0.007110575999561997,0.0033702625495031224
2015-08-13,-0.0007809470631630067,0.00713049766745022,-0.004715334960095352,-0.007173155371878237,-0.00021399520477716205,0.018222278547613824
2015-08-14,0.007034281787757557,0.0035117023254125357,0.0010206618356269903,0.004165933188593707,0.005777882739323337,0.0026389930841606013
2015-08-17,0.010348435556321034,0.006961147819661395,0.005706720408665822,0.006875940020208748,0.006808504145196181,0.04869422505161958
2015-08-18,-0.005633353034136368,-0.0003736866709606046,-0.007172349144064061,-0.007750961519543242,-0.0010566195558537883,0.022471468870960187
2015-08-19,-0.012789681234073202,-0.0039250698812168805,0.007269860896948366,0.007709816931311453,-0.013962340618164926,-0.02098032399177252
2015-08-20,-0.020519959712339775,-0.03216243916147665,-0.02128911724356386,-0.02097863661781829,-0.020381908399470627,-0.05120474567775368
2015-08-21,-0.061162887672625676,-0.041316075756406945,-0.05310510690447068,-0.05217222391894072,-0.056723612817416225,-0.047113613026361856
2015-08-24,-0.024962172242090408,-0.06289556260132323,-0.03734003595959989,-0.04024655775147101,-0.032273029939572484,-0.05156653613722739
2015-08-25,0.006012365212122228,0.006474291072001703,-0.01280502827589991,-0.009124576022180086,-0.029030687994558435,0.005299957738899019
2015-08-26,0.05735497108309384,0.07376114566062553,0.07999172125643428,0.07717924548632271,0.05534958725485839,0.021860631008791875
2015-08-27,0.02944658269348155,0.03514591824647484,0.014301200760050925,0.012459432630412381,0.027862385083470498,0.08072407396744574
2015-08-28,0.0032766804160628826,-0.0006945446600384875,-0.011339272744416151,-0.012380919202954588,0.0006833434682045336,0.022593474526899193
2015-08-31,-0.004678248521615469,-0.009883925713222386,-0.019242321634093007,-0.01799336138954455,-0.009333026281900692,0.00233425311787383
2015-09-01,-0.044696708230266724,-0.03187822124693118,-0.0330934316065975,-0.02818678744559311,-0.03906251711990005,-0.04187746789935942
2015-09-02,0.042888925592581284,0.028215269575580182,0.027685287440144757,0.02438204462582516,0.03682450805273296,0.0379667326201818
2015-09-03,-0.017535994797287957,-0.011419061396937602,-0.013168573311623577,-0.012187677600425162,0.003228768165999929,-0.008559158628931418
2015-09-04,-0.009966531450047333,-0.011332988484862638,-0.009154644209085072,-0.012699190006349781,-0.02045975608387207,-0.014822516253377382
2015-09-08,0.02782100310168034,0.03715430931582686,0.02323955244780107,0.023721708566614375,0.030039867659281683,0.0257924872165749
2015-09-09,-0.019232446618013155,-0.0012559887037673079,-0.0031562204371976543,-0.0007299041740091994,-0.01868306462126812,0.002981841490309778
2015-09-10,0.0219700239257532,0.010350361894030602,0.01408472012385431,0.011920831977597413,0.005107992158392305,-0.0017275792568650639
2015-09-11,0.014568707418445959,0.013786788338058908,0.007113564894396296,0.006481493199541166,0.004388972573129202,0.007083127758706009
2015-09-14,0.00963136750668836,-0.01522362783587694,-0.004042992687536717,-0.004318588991597316,-0.010119563738301585,0.011788685834209334
2015-09-15,0.008412117259912533,0.001898788264036888,0.019093745614098934,0.019311264953277396,0.021840116326992565,0.0015008533688181114
2015-09-16,0.001118033059660295,0.009610025576882064,0.0013225372968130866,0.0006765929358558687,0.007276027697929122,0.03423117949694654
2015-09-17,-0.021389961470936192,0.02176762280390343,0.010880866496151498,0.009240861968400349,-0.0011286509688858137,-0.000686427307326376
2015-09-18,-0.004125713028946043,0.002579470675457829,-0.021231943677529452,-0.016004837958711327,-0.017401140288444528,-0.005532854221774852
2015-09-21,0.015513461291968289,0.015048304717102612,0.009837099542412187,0.00916896374629439,0.014489445141397717,0.013736467307306599
2015-09-22,-0.015710420735848163,-0.0182169721645149,-0.020064801348663397,-0.02066026556122913,-0.0047608043882768625,-0.012339109416155347
2015-09-23,0.008112858523510402,-0.004327669173923243,-0.0005299739117570201,0.00013782433540932004,-0.0006834303633554972,0.000459842504490382
2015-09-24,0.005948218220705348,-0.004327764104300469,0.005527375950931335,0.0024796786753122912,0.0009118057100809818,0.007890882645230857
2015-09-25,-0.0025217470915420703,-0.01779860914172282,-0.022099763413189644,-0.022537417131055837,0.0006831878706701211,-0.02360137483948066
2015-09-28,-0.019789004107608532,-0.03851217999928547,-0.027909868494952028,-0.02483793123092648,-0.014792847780985996,-0.03300761554870424
2015-09-29,-0.0300605194719189,-0.015851283863707377,0.0001345330242024101,-0.0026271149723798848,0.0034649505199673136,-0.00716505256437161
2015-09-30,0.011369938757772813,0.03189067635729659,0.022606137599409992,0.02531279891832461,0.01887660498957855,0.007095082009808129
2015-10-01,-0.006527662745079543,0.017249788712016212,0.004717178395503563,0.005686281270528282,0.0079078694552972,-0.03429950833940998
2015-10-02,0.007300560403317613,0.02269939800863896,0.025552523897474977,0.023348919323546102,0.02151981778386025,0.032057758124643954
2015-10-05,0.0036238588134818173,0.02091858600765306,0.023225044070032563,0.022359576644592094,0.023260947561766443,-0.005735797824596434
2015-10-06,0.004784246119669877,-0.011403747269289832,0.006188840082798519,-5.951945536519787e-05,0.002573427603175027,-0.01905337856419076
2015-10-07,-0.004761466093985645,0.008297967113034765,-0.004771917813319759,-0.0024418060459008295,0.0010695023970170858,-0.03934404066335062
2015-10-08,-0.0115544213161346,-0.016201024986076895,-0.004981625482909369,-0.004477657488922593,0.013888921719557912,-0.022590068231747584
2015-10-09,0.023926965722210314,0.012454003049410911,0.006962258155619239,0.0063568758691734395,-0.007165440402973511,-0.02659664782558413
2015-10-12,-0.004637925969697587,0.0192478968813401,0.0047544282340110655,0.007731916872289357,-0.0023349736558354595,-0.023154721971044956
2015-10-13,0.0017025308602518496,-0.002344673932102803,0.008706195457238053,0.009964129674559397,-0.0023404385181183818,0.017023869860745666
2015-10-14,-0.014133659702253665,-0.007414787487514896,-0.0017477546621703643,-0.00404000426157014,-0.004478547391899013,-0.010809577491181055
2015-10-15,0.014971432171179133,0.032321966796598156,0.016248023991890292,0.01853296659553938,0.007069366199657701,0.020426012486898237
2015-10-16,-0.007330589042999991,0.014792702156608994,0.0006951010536735414,0.003318745794596678,0.010636035265948252,0.025755735523108614
2015-10-19,0.0062139988807381474,0.00418737143793213,0.00588945005223751,0.0066588776586629095,0.0023153149702745957,0.00480158072748571
2015-10-20,0.018258240623298283,-0.021407963096705007,-0.023750198437560543,-0.028502073980980702,0.003149969114729867,-0.06606755350432658
2015-10-21,-8.78483530881713e-05,-0.00911071130214225,-0.011794892853162153,-0.012058819041532609,-0.01193216850245149,-0.013800880426347861
2015-10-22,0.015295339584169731,0.014646331772892873,0.01428548022763887,0.013902919078108367,0.017584703452147465,0.0077586303749297425
2015-10-23,0.03099568684895826,0.062279461435710504,0.07703395308189886,0.05606777363119719,0.10077035760146957,-0.01242211222596079
2015-10-26,-0.03191134525803152,0.01599252433196474,0.015356167757133887,0.016390264225051077,0.0261017797615839,0.02950887527409196
2015-10-27,-0.006332371055421615,0.00394343961200283,-0.006018699391493798,0.0023251746646331117,-0.010322605959281361,-0.022809699646425874
2015-10-28,0.041204657054229266,0.009967059911179632,0.006295066291060358,0.005594875618648132,0.005401395472993675,0.012407945034625278
2015-10-29,0.010564284159420456,0.015313558723775822,0.005568457592036946,0.010760995130116413,-0.01148571576773827,-0.006245254663083899
2015-10-30,-0.0085455802682195,-0.0010374052825049551,-0.008522569458116358,-0.010015468767572866,-0.013493276095717488,-0.022208650663342766
2015-11-02,0.014058579959630002,0.003914346242011257,0.014490493390974413,0.01403604177414075,0.011398219904545703,0.03315139413174362
2015-11-03,0.011470534627396445,-0.004838081625234136,0.0014561350812596352,0.001444375130219333,0.017092408315609875,-0.025445558566223325
2015-11-04,-0.004650401372631174,0.025011642785078614,0.008239082241437767,0.008666894754463028,0.004616805040726035,0.11173506172895453
