Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2015-01-09,GOOG,24.740575790405273,24.740575790405273,25.176876068115234,24.671764373779297,25.168899536132812,41427428
2015-01-09,GOOGL,25.035999298095703,25.035999298095703,25.43000030517578,24.9325008392334,25.409000396728516,42000000
2015-01-09,MSFT,41.18673324584961,47.189998626708984,47.81999969482422,46.900001525878906,47.61000061035156,23944200
2015-01-09,TSLA,13.77733325958252,13.77733325958252,13.998666763305664,13.663999557495117,13.928000450134277,70024500
2015-01-12,AAPL,24.58519744873047,27.3125,28.157499313354492,27.200000762939453,28.149999618530273,198603200
2015-01-12,AMZN,14.570500373840332,14.570500373840332,14.92549991607666,14.46399974822998,14.878000259399414,68428000
2015-01-12,GOOG,24.560070037841797,24.560070037841797,24.73090171813965,24.31125259399414,24.679243087768555,46535413
2015-01-12,GOOGL,24.85300064086914,24.85300064086914,25.013999938964844,24.545499801635742,24.961999893188477,57138000
2015-01-12,MSFT,40.67177963256836,46.599998474121094,47.540000915527344,46.36000061035156,47.41999816894531,23651900
2015-01-12,TSLA,13.480667114257812,13.480667114257812,13.631333351135254,13.283332824707031,13.536666870117188,89254500
2015-01-13,AAPL,24.803491592407227,27.55500030517578,28.200000762939453,27.227500915527344,27.857500076293945,268367600
2015-01-13,AMZN,14.737000465393066,14.737000465393066,15.074999809265137,14.661499977111816,14.87399959564209,82728000
2015-01-13,GOOG,24.741073608398438,24.741073608398438,25.080141067504883,24.552091598510742,24.873708724975586,47409807
2015-01-13,GOOGL,25.09000015258789,25.09000015258789,25.43000030517578,24.863000869750977,25.12849998474121,60958000
2015-01-13,MSFT,40.46232223510742,46.36000061035156,47.90999984741211,46.060001373291016,46.970001220703125,35270600
2015-01-13,TSLA,13.616666793823242,13.616666793823242,13.840666770935059,13.394000053405762,13.554667472839355,67159500
2015-01-14,AAPL,24.70897674560547,27.450000762939453,27.622499465942383,27.125,27.260000228881836,195826400
2015-01-14,AMZN,14.66349983215332,14.66349983215332,14.795499801635742,14.324999809265137,14.596500396728516,110774000
2015-01-14,GOOG,24.974931716918945,24.974931716918945,25.092607498168945,24.582508087158203,24.664783477783203,44714427
2015-01-14,GOOGL,25.296499252319336,25.296499252319336,25.413000106811523,24.908000946044922,25.020999908447266,52800000
2015-01-14,MSFT,40.11320877075195,45.959999084472656,46.2400016784668,45.619998931884766,45.959999084472656,29719600
2015-01-14,TSLA,12.845999717712402,12.845999717712402,13.013333320617676,12.333333015441895,12.388667106628418,173278500
2015-01-15,AAPL,24.038366317749023,26.704999923706055,27.514999389648438,26.665000915527344,27.5,240056000
2015-01-15,AMZN,14.34749984741211,14.34749984741211,14.800000190734863,14.340999603271484,14.699999809265137,88384000
2015-01-15,GOOG,25.02080535888672,25.02080535888672,25.214773178100586,24.819856643676758,25.209287643432617,54316718
2015-01-15,GOOGL,25.20050048828125,25.20050048828125,25.487499237060547,25.100500106811523,25.444499969482422,51068000
2015-01-15,MSFT,39.69425964355469,45.47999954223633,46.380001068115234,45.40999984741211,46.220001220703125,32750800
2015-01-15,TSLA,12.791333198547363,12.791333198547363,13.050000190734863,12.666666984558105,12.965999603271484,78247500
2015-01-16,AAPL,23.85158348083496,26.497499465942383,26.895000457763672,26.299999237060547,26.75749969482422,314053200
2015-01-16,AMZN,14.536999702453613,14.536999702453613,14.53950023651123,14.262499809265137,14.314000129699707,69564000
2015-01-16,GOOG,25.334444046020508,25.334444046020508,25.339929580688477,24.931549072265625,24.932048797607422,45965854
2015-01-16,GOOGL,25.523000717163086,25.523000717163086,25.542499542236328,25.154499053955078,25.157499313354492,49658000
2015-01-16,MSFT,40.357582092285156,46.2400016784668,46.279998779296875,45.16999816894531,45.310001373291016,35695300
2015-01-16,TSLA,12.871333122253418,12.871333122253418,12.965999603271484,12.643333435058594,12.713333129882812,54048000
2015-01-20,AAPL,24.4659366607666,27.18000030517578,27.24250030517578,26.625,26.959999084472656,199599600
2015-01-20,AMZN,14.472000122070312,14.472000122070312,14.668000221252441,14.319499969482422,14.629500389099121,61502000
2015-01-20,GOOG,25.275606155395508,25.275606155395508,25.554838180541992,25.23152732849121,25.480045318603516,44640224
2015-01-20,GOOGL,25.496999740600586,25.496999740600586,25.780500411987305,25.4685001373291,25.638500213623047,46796000
2015-01-20,MSFT,40.48850631713867,46.38999938964844,46.650001525878906,45.56999969482422,46.29999923706055,36161900
2015-01-20,TSLA,12.795332908630371,12.795332908630371,12.941332817077637,12.469332695007324,12.924667358398438,67548000
2015-01-21,AAPL,24.652713775634766,27.387500762939453,27.764999389648438,27.0674991607666,27.237499237060547,194303600
2015-01-21,AMZN,14.862500190734863,14.862500190734863,15.300000190734863,14.36299991607666,14.482000350952148,201302000
2015-01-21,GOOG,25.83108139038086,25.83108139038086,25.892911911010742,25.24070167541504,25.293058395385742,45374234
2015-01-21,GOOGL,26.019500732421875,26.019500732421875,26.092500686645508,25.47949981689453,25.54199981689453,46356000
2015-01-21,MSFT,40.07828903198242,45.91999816894531,46.13999938964844,45.47999954223633,45.939998626708984,39081100
2015-01-21,TSLA,13.104666709899902,13.104666709899902,13.245332717895508,12.633999824523926,12.636667251586914,62295000
2015-01-22,AAPL,25.2940673828125,28.100000381469727,28.11750030517578,27.43000030517578,27.565000534057617,215185600
2015-01-22,AMZN,15.515999794006348,15.515999794006348,15.612500190734863,15.0,15.0,107252000
2015-01-22,GOOG,26.64634132385254,26.64634132385254,26.74307632446289,25.913854598999023,26.002609252929688,53538588
2015-01-22,GOOGL,26.864999771118164,26.864999771118164,26.941999435424805,26.095500946044922,26.149999618530273,56068000
2015-01-22,MSFT,41.134361267089844,47.130001068115234,47.13999938964844,46.08000183105469,46.380001068115234,35898000
2015-01-22,TSLA,13.441332817077637,13.441332817077637,13.549332618713379,13.013333320617676,13.133333206176758,61753500
2015-01-23,AAPL,25.42458724975586,28.2450008392334,28.4375,27.88249969482422,28.075000762939453,185859200
2015-01-23,AMZN,15.619500160217285,15.619500160217285,15.846500396728516,15.38599967956543,15.404000282287598,89928000
2015-01-23,GOOG,26.923580169677734,26.923580169677734,27.034276962280273,26.5770320892334,26.706178665161133,45634948
2015-01-23,GOOGL,27.09749984741211,27.09749984741211,27.27050018310547,26.787500381469727,26.901500701904297,45966000
2015-01-23,MSFT,41.178001403808594,47.18000030517578,47.38999938964844,46.79999923706055,47.36000061035156,26211600
2015-01-23,TSLA,13.419333457946777,13.419333457946777,13.566666603088379,13.222000122070312,13.352666854858398,51579000
2015-01-26,AAPL,25.451587677001953,28.274999618530273,28.59000015258789,28.200000762939453,28.434999465942383,222460000
2015-01-26,AMZN,15.482999801635742,15.482999801635742,15.649999618530273,15.37600040435791,15.590999603271484,63394000
2015-01-26,GOOG,26.68722915649414,26.68722915649414,26.876211166381836,26.41098976135254,26.85277557373047,30874534
2015-01-26,GOOGL,26.836000442504883,26.836000442504883,27.075000762939453,26.603500366210938,27.075000762939453,30932000
2015-01-26,MSFT,41.02961349487305,47.0099983215332,47.130001068115234,46.2400016784668,47.0,42525500
2015-01-26,TSLA,13.770000457763672,13.770000457763672,13.907999992370605,13.403332710266113,13.45533275604248,48517500
2015-01-27,AAPL,24.56044578552246,27.28499984741211,28.1200008392334,27.25749969482422,28.104999542236328,382274800
2015-01-27,AMZN,15.337499618530273,15.337499618530273,15.51200008392334,15.131500244140625,15.3149995803833,58406000
2015-01-27,GOOG,25.86050033569336,25.86050033569336,26.46234893798828,25.838560104370117,26.425947189331055,38080263
2015-01-27,GOOGL,26.059499740600586,26.059499740600586,26.638999938964844,26.042999267578125,26.56999969482422,39148000
2015-01-27,MSFT,37.23299789428711,42.65999984741211,43.20000076293945,42.11000061035156,42.95000076293945,169164000
2015-01-27,TSLA,13.732000350952148,13.732000350952148,13.868666648864746,13.553333282470703,13.628000259399414,41715000
2015-01-28,AAPL,25.94891929626465,28.827499389648438,29.530000686645508,28.827499389648438,29.407499313354492,585908400
2015-01-28,AMZN,15.195500373840332,15.195500373840332,15.575499534606934,15.1899995803833,15.490500450134277,61276000
2015-01-28,GOOG,25.4301815032959,25.4301815032959,26.077903747558594,25.4301815032959,26.067432403564453,33676205
2015-01-28,GOOGL,25.62150001525879,25.62150001525879,26.284500122070312,25.61750030517578,26.25,35822000
2015-01-28,MSFT,35.95001983642578,41.189998626708984,42.790000915527344,41.15999984741211,42.7400016784668,84507100
2015-01-28,TSLA,13.291333198547363,13.291333198547363,13.758000373840332,13.227999687194824,13.740667343139648,47244000
2015-01-29,AAPL,26.756797790527344,29.725000381469727,29.797500610351562,28.889999389648438,29.079999923706055,337745600
2015-01-29,AMZN,15.58899974822998,15.58899974822998,15.640000343322754,14.966500282287598,15.236499786376953,173132000
2015-01-29,GOOG,25.463090896606445,25.463090896606445,25.48453140258789,24.99138641357422,25.480045318603516,83727244
2015-01-29,GOOGL,25.661500930786133,25.661500930786133,25.75950050354004,25.173999786376953,25.645000457763672,79018000
2015-01-29,MSFT,36.66569900512695,42.0099983215332,42.119998931884766,40.790000915527344,40.93000030517578,63585300
2015-01-29,TSLA,13.680000305175781,13.680000305175781,13.732000350952148,13.100000381469727,13.404666900634766,53221500
2015-01-30,AAPL,26.365230560302734,29.290000915527344,30.0,29.212499618530273,29.600000381469727,334982000
2015-01-30,AMZN,17.726499557495117,17.726499557495117,17.975000381469727,17.03700065612793,17.31599998474121,477122000
2015-01-30,GOOG,26.65282440185547,26.65282440185547,26.919591903686523,25.705425262451172,25.722379684448242,112127002
2015-01-30,GOOGL,26.877500534057617,26.877500534057617,27.155000686645508,25.909000396728516,25.950000762939453,121108000
2015-01-30,MSFT,35.260520935058594,40.400001525878906,41.58000183105469,40.349998474121094,41.54999923706055,78004900
2015-01-30,TSLA,13.573332786560059,13.573332786560059,13.83133316040039,13.533332824707031,13.597332954406738,45105000
2015-02-02,AAPL,26.696041107177734,29.657499313354492,29.792499542236328,29.020000457763672,29.512500762939453,250956400
2015-02-02,AMZN,18.223499298095703,18.223499298095703,18.25,17.500499725341797,17.502500534057617,204638000
2015-02-02,GOOG,26.351652145385742,26.351652145385742,26.5770320892334,25.856510162353516,26.51370620727539,56996054
2015-02-02,GOOGL,26.610000610351562,26.610000610351562,26.825000762939453,26.086000442504883,26.715999603271484,75378000
2015-02-02,MSFT,36.028564453125,41.279998779296875,41.369998931884766,40.22999954223633,40.59000015258789,50352500
2015-02-02,TSLA,14.062666893005371,14.062666893005371,14.130000114440918,13.553333282470703,13.597999572753906,62238000
2015-02-03,AAPL,26.700538635253906,29.662500381469727,29.772499084472656,29.40250015258789,29.625,207662800
2015-02-03,AMZN,18.177499771118164,18.177499771118164,18.391000747680664,18.010499954223633,18.01449966430664,124252000
2015-02-03,GOOG,26.38954734802246,26.38954734802246,26.59697723388672,26.091365814208984,26.327716827392578,40773638
2015-02-03,GOOGL,26.665000915527344,26.665000915527344,26.872499465942383,26.340499877929688,26.496999740600586,47062000
2015-02-03,MSFT,36.307865142822266,41.599998474121094,41.93000030517578,41.04999923706055,41.630001068115234,52082400
2015-02-03,TSLA,14.557332992553711,14.557332992553711,14.691332817077637,14.084667205810547,14.214667320251465,72393000
2015-02-04,AAPL,26.90532112121582,29.889999389648438,30.127500534057617,29.577499389648438,29.625,280598800
2015-02-04,AMZN,18.237499237060547,18.237499237060547,18.375,17.911500930786133,17.91900062561035,83398000
2015-02-04,GOOG,26.066434860229492,26.066434860229492,26.560678482055664,25.99213981628418,26.38954734802246,33273101
2015-02-04,GOOGL,26.30500030517578,26.30500030517578,26.837499618530273,26.25149917602539,26.656999588012695,33896000
2015-02-04,MSFT,36.51731872558594,41.84000015258789,42.209999084472656,41.36000061035156,41.939998626708984,41614800
2015-02-04,TSLA,14.569999694824219,14.569999694824219,14.76533317565918,14.453332901000977,14.552666664123535,49581000
2015-02-05,AAPL,27.097362518310547,29.985000610351562,30.0575008392334,29.8125,30.0049991607666,168984800
2015-02-05,AMZN,18.694499969482422,18.694499969482422,18.940000534057617,18.295000076293945,18.299999237060547,144952000
2015-02-05,GOOG,26.306774139404297,26.306774139404297,26.352649688720703,26.03302574157715,26.117794036865234,36995292
2015-02-05,GOOGL,26.491500854492188,26.491500854492188,26.534500122070312,26.281999588012695,26.396499633789062,33176000
2015-02-05,MSFT,37.04973220825195,42.45000076293945,42.63999938964844,41.86000061035156,42.220001220703125,36548200
2015-02-05,TSLA,14.732666969299316,14.732666969299316,15.031999588012695,14.642666816711426,14.658666610717773,52843500
2015-02-06,AAPL,26.869176864624023,29.732500076293945,30.0625,29.612499237060547,30.0049991607666,174826400
2015-02-06,AMZN,18.714000701904297,18.714000701904297,18.79949951171875,18.550500869750977,18.743499755859375,77848000
2015-02-06,GOOG,26.477306365966797,26.477306365966797,26.786457061767578,26.24843406677246,26.30976676940918,35270570
2015-02-06,GOOGL,26.694000244140625,26.694000244140625,27.01099967956543,26.4325008392334,26.550500869750977,42938000
2015-02-06,MSFT,37.01481246948242,42.40999984741211,42.790000915527344,42.150001525878906,42.68000030517578,34616600
2015-02-06,TSLA,14.490667343139648,14.490667343139648,14.893333435058594,14.433333396911621,14.800000190734863,48658500
2015-02-09,AAPL,27.047653198242188,29.93000030517578,29.959999084472656,29.607500076293945,29.637500762939453,155559200
2015-02-09,AMZN,18.527999877929688,18.527999877929688,18.720500946044922,18.360000610351562,18.549999237060547,54492000
2015-02-09,GOOG,26.31924057006836,26.31924057006836,26.527170181274414,26.228988647460938,26.327716827392578,25355423
2015-02-09,GOOGL,26.464000701904297,26.464000701904297,26.694000244140625,26.377500534057617,26.55299949645996,30314000
2015-02-09,MSFT,36.97117233276367,42.36000061035156,42.7400016784668,42.209999084472656,42.2400016784668,31381100
2015-02-09,TSLA,14.498666763305664,14.498666763305664,14.528667449951172,14.13266658782959,14.358667373657227,52086000
2015-02-10,AAPL,27.567285537719727,30.5049991607666,30.537500381469727,30.040000915527344,30.042499542236328,248034000
2015-02-10,AMZN,18.649999618530273,18.649999618530273,18.71500015258789,18.425500869750977,18.559499740600586,45744000
2015-02-10,GOOG,26.77349281311035,26.77349281311035,26.811389923095703,26.27386474609375,26.39253807067871,34997823
2015-02-10,GOOGL,27.007999420166016,27.007999420166016,27.049999237060547,26.458499908447266,26.607500076293945,47430000
2015-02-10,MSFT,37.180641174316406,42.599998474121094,42.77000045776367,42.18000030517578,42.7400016784668,29670700
2015-02-10,TSLA,14.419333457946777,14.419333457946777,14.699999809265137,14.333333015441895,14.50333309173584,80857500
2015-02-11,AAPL,28.213430404663086,31.219999313354492,31.229999542236328,30.625,30.6924991607666,294247200
2015-02-11,AMZN,18.756999969482422,18.756999969482422,18.854999542236328,18.55500030517578,18.561500549316406,55730000
2015-02-11,GOOG,26.725126266479492,26.725126266479492,26.848787307739258,26.59588050842285,26.69171714782715,27555446
2015-02-11,GOOGL,26.899999618530273,26.899999618530273,27.09749984741211,26.799999237060547,26.986499786376953,38306000
2015-02-11,MSFT,36.98862838745117,42.380001068115234,42.650001525878906,42.209999084472656,42.650001525878906,38262500
2015-02-11,TSLA,14.186667442321777,14.186667442321777,14.315999984741211,13.8186674118042,14.147333145141602,146536500
2015-02-12,AAPL,28.570396423339844,31.614999771118164,31.8700008392334,31.392499923706055,31.514999389648438,297898000
2015-02-12,AMZN,18.85849952697754,18.85849952697754,18.925500869750977,18.657499313354492,18.7549991607666,55822000
2015-02-12,GOOG,27.072172164916992,27.072172164916992,27.166414260864258,26.66045379638672,26.788951873779297,32404724
2015-02-12,GOOGL,27.300500869750977,27.300500869750977,27.41699981689453,26.850000381469727,26.982999801635742,48590000
2015-02-12,MSFT,37.608306884765625,43.09000015258789,43.09000015258789,42.5099983215332,42.65999984741211,33268800
2015-02-12,TSLA,13.525333404541016,13.525333404541016,13.53933334350586,12.885333061218262,12.904666900634766,234744000
2015-02-13,AAPL,28.710458755493164,31.770000457763672,31.81999969482422,31.412500381469727,31.81999969482422,217088800
2015-02-13,AMZN,19.09149932861328,19.09149932861328,19.149999618530273,18.850500106811523,18.920499801635742,69502000
2015-02-13,GOOG,27.375341415405273,27.375341415405273,27.420217514038086,27.08214569091797,27.093116760253906,38006060
2015-02-13,GOOGL,27.558000564575195,27.558000564575195,27.62700080871582,27.329999923706055,27.375499725341797,47382000
2015-02-13,MSFT,38.28907775878906,43.869998931884766,43.869998931884766,43.150001525878906,43.380001068115234,40264900
2015-02-13,TSLA,13.584667205810547,13.584667205810547,13.732666969299316,13.394000053405762,13.526666641235352,92865000
2015-02-17,AAPL,28.879901885986328,31.957500457763672,32.220001220703125,31.729999542236328,31.872499465942383,252609600
2015-02-17,AMZN,18.771499633789062,18.771499633789062,18.999500274658203,18.633499145507812,18.88599967956543,73464000
2015-02-17,GOOG,27.067686080932617,27.067686080932617,27.424705505371094,26.980424880981445,27.266639709472656,32336537
2015-02-17,GOOGL,27.250499725341797,27.250499725341797,27.649999618530273,27.163000106811523,27.558000564575195,39174000
2015-02-17,MSFT,38.30666732788086,43.58000183105469,44.0,43.189998626708984,43.970001220703125,33695700
2015-02-17,TSLA,13.623332977294922,13.623332977294922,13.713333129882812,13.433333396911621,13.713333129882812,59694000
2015-02-18,AAPL,29.08098030090332,32.18000030517578,32.19499969482422,31.862499237060547,31.907499313354492,179566800
2015-02-18,AMZN,18.668500900268555,18.668500900268555,18.836999893188477,18.642499923706055,18.68899917602539,53012000
2015-02-18,GOOG,26.911115646362305,26.911115646362305,27.1998233795166,26.80191421508789,26.99588394165039,29061570
2015-02-18,GOOGL,27.13249969482422,27.13249969482422,27.377500534057617,26.977500915527344,27.19099998474121,31164000
2015-02-18,MSFT,38.26271438598633,43.529998779296875,43.70000076293945,43.38999938964844,43.630001068115234,27111700
2015-02-18,TSLA,13.630666732788086,13.630666732788086,13.744667053222656,13.506667137145996,13.611332893371582,40704000
2015-02-19,AAPL,29.019975662231445,32.11249923706055,32.25749969482422,32.08250045776367,32.119998931884766,149449600
2015-02-19,AMZN,18.950000762939453,18.950000762939453,19.0939998626709,18.671499252319336,18.67449951171875,59076000
2015-02-19,GOOG,27.069181442260742,27.069181442260742,27.081148147583008,26.826847076416016,26.82834243774414,19782163
2015-02-19,GOOGL,27.322500228881836,27.322500228881836,27.343000411987305,27.037500381469727,27.12350082397461,30834000
2015-02-19,MSFT,38.23635482788086,43.5,43.529998779296875,43.04999923706055,43.18000030517578,27603400
2015-02-19,TSLA,14.11400032043457,14.11400032043457,14.162667274475098,13.583333015441895,13.666666984558105,77311500
2015-02-20,AAPL,29.25719451904297,32.375,32.375,32.01250076293945,32.154998779296875,195793600
2015-02-20,AMZN,19.183000564575195,19.183000564575195,19.184999465942383,18.79199981689453,18.930999755859375,65160000
2015-02-20,GOOG,26.87371826171875,26.87371826171875,27.113061904907227,26.71664810180664,27.08214569091797,28887092
2015-02-20,GOOGL,27.09000015258789,27.09000015258789,27.378999710083008,26.905000686645508,27.378999710083008,38234000
2015-02-20,MSFT,38.55278778076172,43.86000061035156,43.880001068115234,43.290000915527344,43.5099983215332,29721100
2015-02-20,TSLA,14.473999977111816,14.473999977111816,14.506667137145996,13.987333297729492,14.052000045776367,89731500
2015-02-23,AAPL,30.047931671142578,33.25,33.25,32.415000915527344,32.505001068115234,283896400
2015-02-23,AMZN,19.006999969482422,19.006999969482422,19.226999282836914,18.899999618530273,19.172000885009766,43540000
2015-02-23,GOOG,26.522682189941406,26.522682189941406,26.748512268066406,26.39802360534668,26.729114532470703,29157834
2015-02-23,GOOGL,26.75,26.75,26.96500015258789,26.600000381469727,26.950000762939453,32906000
2015-02-23,MSFT,38.80768966674805,44.150001525878906,44.189998626708984,43.650001525878906,43.70000076293945,32518800
2015-02-23,TSLA,13.822667121887207,13.822667121887207,14.546667098999023,13.755332946777344,14.37733268737793,127497000
2015-02-24,AAPL,29.86042022705078,33.04249954223633,33.400001525878906,32.79249954223633,33.23500061035156,276912400
2015-02-24,AMZN,18.929500579833984,18.929500579833984,19.02400016784668,18.808000564575195,18.9325008392334,38416000
2015-02-24,GOOG,26.731109619140625,26.731109619140625,26.766014099121094,26.34018325805664,26.42744255065918,20101036
2015-02-24,GOOGL,26.9325008392334,26.9325008392334,26.969999313354492,26.549999237060547,26.577499389648438,28406000
2015-02-24,MSFT,38.75494384765625,44.09000015258789,44.29999923706055,43.91999816894531,44.150001525878906,25271700
2015-02-24,TSLA,13.607333183288574,13.607333183288574,13.81933307647705,13.446666717529297,13.81933307647705,99054000
2015-02-25,AAPL,29.09678840637207,32.1974983215332,32.900001525878906,32.037498474121094,32.88999938964844,298846800
2015-02-25,AMZN,19.26849937438965,19.26849937438965,19.392499923706055,18.82699966430664,18.863500595092773,63490000
2015-02-25,GOOG,27.11904525756836,27.11904525756836,27.236223220825195,26.69894790649414,26.721635818481445,36519991
2015-02-25,GOOGL,27.366500854492188,27.366500854492188,27.478500366210938,26.90049934387207,26.922000885009766,40836000
2015-02-25,MSFT,38.667057037353516,43.9900016784668,44.09000015258789,43.79999923706055,43.95000076293945,29759800
2015-02-25,TSLA,13.583999633789062,13.583999633789062,13.809332847595215,13.505332946777344,13.662667274475098,58642500
2015-02-26,AAPL,29.465044021606445,32.60499954223633,32.717498779296875,31.65250015258789,32.1974983215332,365150000
2015-02-26,AMZN,19.239999771118164,19.239999771118164,19.4685001373291,19.163999557495117,19.203500747680664,53742000
2015-02-26,GOOG,27.697954177856445,27.697954177856445,27.730865478515625,27.000869750976562,27.086135864257812,46230579
2015-02-26,GOOGL,27.964500427246094,27.964500427246094,28.006500244140625,27.254499435424805,27.28700065612793,54032000
2015-02-26,MSFT,38.728572845458984,44.060001373291016,44.22999954223633,43.88999938964844,43.9900016784668,28957300
2015-02-26,TSLA,13.812666893005371,13.812666893005371,14.072667121887207,13.481332778930664,13.600000381469727,97093500
2015-02-27,AAPL,29.022241592407227,32.1150016784668,32.64250183105469,32.060001373291016,32.5,248059200
2015-02-27,AMZN,19.007999420166016,19.007999420166016,19.29949951171875,18.989500045776367,19.200000762939453,50646000
2015-02-27,GOOG,27.843555450439453,27.843555450439453,28.158191680908203,27.569307327270508,27.636125564575195,48203982
2015-02-27,GOOGL,28.131500244140625,28.131500244140625,28.47100067138672,27.851499557495117,27.907499313354492,68328000
2015-02-27,MSFT,38.54399490356445,43.849998474121094,44.20000076293945,43.65999984741211,44.130001068115234,33807700
2015-02-27,TSLA,13.555999755859375,13.555999755859375,13.903332710266113,13.520000457763672,13.793333053588867,58231500
2015-03-02,AAPL,29.164566040039062,32.272499084472656,32.56999969482422,32.07500076293945,32.3125,192386800
2015-03-02,AMZN,19.283000946044922,19.283000946044922,19.295000076293945,18.974000930786133,19.042499542236328,42784000
2015-03-02,GOOG,28.488784790039062,28.488784790039062,28.529172897338867,27.861007690429688,27.949764251708984,42592618
2015-03-02,GOOGL,28.750999450683594,28.750999450683594,28.79949951171875,28.157499313354492,28.350000381469727,50406000
2015-03-02,MSFT,38.57036590576172,43.880001068115234,44.189998626708984,43.54999923706055,43.66999816894531,31924000
2015-03-02,TSLA,13.155332565307617,13.155332565307617,13.555999755859375,13.055333137512207,13.513333320617676,118831500
2015-03-03,AAPL,29.22556495666504,32.34000015258789,32.380001068115234,32.022499084472656,32.2400016784668,151265200
2015-03-03,AMZN,19.230499267578125,19.230499267578125,19.30500030517578,19.079999923706055,19.197500228881836,38930000
2015-03-03,GOOG,28.603469848632812,28.603469848632812,28.69072914123535,28.248443603515625,28.444406509399414,34095352
2015-03-03,GOOGL,28.93950080871582,28.93950080871582,29.042499542236328,28.524999618530273,28.8174991607666,50526000
