lr-AdamW,step,train_loss,epoch,val_loss,test_loss
,111,0.00010082268272526562,6,,
,111,,6,0.00042404746636748314,
0.001,112,,,,
,112,0.0016948615666478872,7,,
,113,0.001676467596553266,7,,
,114,0.0007232436328195035,7,,
,115,0.0005663460469804704,7,,
,116,0.0002591643133200705,7,,
,117,0.0004311514494474977,7,,
,118,0.00030772588797844946,7,,
,119,0.000524302595295012,7,,
,120,0.0009229633142240345,7,,
,121,0.0005690979305654764,7,,
,122,0.0004932002048008144,7,,
,123,0.0004544980765786022,7,,
,124,0.0006525932112708688,7,,
,125,0.0005117653054185212,7,,
,126,0.00034184425021521747,7,,
,127,0.00012422757572494447,7,,
,127,,7,0.000363260944141075,
0.001,128,,,,
,128,0.0005747462855651975,8,,
,129,0.0010327178752049804,8,,
,130,0.0006565641961060464,8,,
,131,0.0005148038035258651,8,,
,132,0.00026832788717001677,8,,
,133,0.0003595839370973408,8,,
,134,0.0002896989753935486,8,,
,135,0.0004064258828293532,8,,
,136,0.0005034587229602039,8,,
,137,0.000310140399960801,8,,
,138,0.0006315734353847802,8,,
,139,0.0005916681839153171,8,,
,140,0.000911905022803694,8,,
,141,0.0004504659736994654,8,,
,142,0.00029920859378762543,8,,
,143,0.00010334428225178272,8,,
,143,,8,0.0006116156582720578,
0.001,144,,,,
,144,0.001102826907299459,9,,
,145,0.0014524925500154495,9,,
,146,0.0007424525101669133,9,,
,147,0.0006434848764911294,9,,
,148,0.00030093512032181025,9,,
,149,0.0003529446548782289,9,,
,150,0.0002874660713132471,9,,
,151,0.00034690811298787594,9,,
,152,0.0005477772792801261,9,,
,153,0.0003771612246055156,9,,
,154,0.000529573648236692,9,,
,155,0.00046258943621069193,9,,
,156,0.0005890745669603348,9,,
,157,0.0003706866118591279,9,,
,158,0.0002429411542834714,9,,
,159,9.400572889717296e-05,9,,
,159,,9,0.00035184129956178367,
0.001,160,,,,
,160,0.0006630025454796851,10,,
,161,0.0010825060307979584,10,,
,162,0.0007059962954372168,10,,
,163,0.0005718757747672498,10,,
,164,0.0003106611256953329,10,,
,165,0.0003704319824464619,10,,
,166,0.00028401907184161246,10,,
,167,0.000386075145797804,10,,
,168,0.0005032916669733822,10,,
,169,0.0002979326236527413,10,,
,170,0.0006277865613810718,10,,
,171,0.000503190909512341,10,,
,172,0.0007344944751821458,10,,
,173,0.0004322337917983532,10,,
,174,0.0003615891037043184,10,,
,175,0.00011223126057302579,10,,
,175,,10,0.0004601680557243526,
0.001,176,,,,
,176,0.0008887889562174678,11,,
,177,0.0012497956631705165,11,,
,178,0.0006894728285260499,11,,
,179,0.0006914091645739973,11,,
,180,0.000358232093276456,11,,
,181,0.00039385558920912445,11,,
,182,0.0003292082983534783,11,,
,183,0.000360393023584038,11,,
,184,0.0005108136683702469,11,,
,185,0.00030572948162443936,11,,
,186,0.0005115650128573179,11,,
,187,0.0004965309053659439,11,,
,188,0.000618134334217757,11,,
,189,0.0003693991748150438,11,,
,190,0.00027781876269727945,11,,
,191,0.00012257194612175226,11,,
,191,,11,0.0005035609356127679,
0.001,192,,,,
,192,0.0005763244698755443,12,,
,193,0.0010094984900206327,12,,
,194,0.0006859419518150389,12,,
,195,0.0006154492730274796,12,,
,196,0.00036239693872630596,12,,
,197,0.0004347943759057671,12,,
,198,0.0003074765845667571,12,,
,199,0.00042874578502960503,12,,
,200,0.0005399721558205783,12,,
,201,0.0003065112105105072,12,,
,202,0.0005462391418404877,12,,
,203,0.0004647138703148812,12,,
,204,0.0006301073590293527,12,,
,205,0.0002791225560940802,12,,
,206,0.0002773686428554356,12,,
,207,9.928463987307623e-05,12,,
,207,,12,0.0003879272844642401,
0.001,208,,,,
,208,0.0006068514776416123,13,,
,209,0.0010731531074270606,13,,
,210,0.0006025330512784421,13,,
,211,0.000646927859634161,13,,
,212,0.00033947592601180077,13,,
,213,0.00038410950219258666,13,,
,214,0.0003271647437941283,13,,
,215,0.00034300191327929497,13,,
,216,0.0005195854464545846,13,,
,217,0.0003016034315805882,13,,
,218,0.0005293521098792553,13,,
,219,0.00045198373845778406,13,,
,220,0.0005715354345738888,13,,
,221,0.0002269541728310287,13,,
,222,0.00020248786313459277,13,,
,223,8.66804548422806e-05,13,,
,223,,13,0.0003747140581253916,
0.001,224,,,,
,224,0.0004950225120410323,14,,
,225,0.0009192267316393554,14,,
,226,0.0006038796855136752,14,,
,227,0.0005642315372824669,14,,
,228,0.0003022403107024729,14,,
,229,0.0003835189563687891,14,,
,230,0.0002887204464059323,14,,
,231,0.00035441818181425333,14,,
,232,0.0005017617950215936,14,,
,233,0.00029452695162035525,14,,
,234,0.0005639876471832395,14,,
,235,0.0004716557450592518,14,,
,236,0.0005444087437354028,14,,
,237,0.0002557316329330206,14,,
,238,0.0002072213392239064,14,,
,239,9.888016938930377e-05,14,,
,239,,14,0.0003531764086801559,
0.001,240,,,,
,240,0.00037422648165374994,15,,
,241,0.0008665675995871425,15,,
,242,0.0004946545814163983,15,,
,243,0.0005271211266517639,15,,
,244,0.00026258936850354075,15,,
,245,0.00034505879739299417,15,,
,246,0.0002910600451286882,15,,
,247,0.00034303305437788367,15,,
,248,0.0004983392427675426,15,,
,249,0.0002855499042198062,15,,
,250,0.0005503219435922801,15,,
,251,0.00046361706336028874,15,,
,252,0.0005638093571178615,15,,
,253,0.00023239015717990696,15,,
,254,0.00021949957590550184,15,,
,255,9.06251443666406e-05,15,,
,255,,15,0.00038728321669623256,
0.001,256,,,,
,256,0.0003609447448980063,16,,
,257,0.0008477128576487303,16,,
,258,0.0004890902200713754,16,,
,259,0.0005112657672725618,16,,
,260,0.00025671214098110795,16,,
,261,0.00034697705996222794,16,,
,262,0.0002846932620741427,16,,
,263,0.00034306617453694344,16,,
,264,0.0005017106304876506,16,,
,265,0.00028904745704494417,16,,
,266,0.0005493948701769114,16,,
,267,0.0004643416905310005,16,,
,268,0.0005537380930036306,16,,
,269,0.00023669068468734622,16,,
,270,0.00020109093748033047,16,,
,271,8.20409768493846e-05,16,,
,271,,16,0.00035019509959965944,
0.001,272,,,,
,272,0.00036220491165295243,17,,
,273,0.0008390402072109282,17,,
,274,0.0004917144542559981,17,,
,275,0.0005105437012389302,17,,
,276,0.0002571488148532808,17,,
,277,0.00034723541466519237,17,,
,278,0.0002860447275452316,17,,
,279,0.00034430332016199827,17,,
,280,0.0005078153335489333,17,,
,281,0.000288625800749287,17,,
,282,0.0005486762383952737,17,,
,283,0.00046190651482902467,17,,
,284,0.0005536202806979418,17,,
,285,0.00023642829910386354,17,,
,286,0.0002015812206082046,17,,
,287,7.947683479869738e-05,17,,
,287,,17,0.000347728404449299,
0.001,288,,,,
,288,0.00036343923420645297,18,,
,289,0.000845716567710042,18,,
,290,0.0004879529296886176,18,,
,291,0.0005049735773354769,18,,
,292,0.0002554327074903995,18,,
,293,0.00035062103415839374,18,,
,294,0.0002846741408575326,18,,
,295,0.0003438662679400295,18,,
,296,0.0005041470285505056,18,,
,297,0.0002897658559959382,18,,
,298,0.0005447984440252185,18,,
,299,0.0004602781846188009,18,,
,300,0.0005547432228922844,18,,
,301,0.0002328416594536975,18,,
,302,0.00020252118702046573,18,,
,303,8.034998609218746e-05,18,,
,303,,18,0.00034677062649279833,
0.001,304,,,,
,304,0.00036618305603042245,19,,
,305,0.0008452556794509292,19,,
,306,0.0004902705550193787,19,,
,307,0.0004998230724595487,19,,
,308,0.00025887644733302295,19,,
,309,0.00034806065377779305,19,,
,310,0.00028359753196127713,19,,
,311,0.00034096348099410534,19,,
,312,0.0005008464795537293,19,,
,313,0.00029157139942981303,19,,
,314,0.0005512559437192976,19,,
,315,0.00047290301881730556,19,,
,316,0.0005518502439372241,19,,
,317,0.0002342765947105363,19,,
,318,0.00020237868011463434,19,,
,319,7.893813017290086e-05,19,,
,319,,19,0.00034641934325918555,
0.001,320,,,,
,320,0.0003654032771009952,20,,
,321,0.00084218307165429,20,,
,322,0.0004857105668634176,20,,
,323,0.0005089656915515661,20,,
,324,0.00025359116261824965,20,,
,325,0.00034824118483811617,20,,
,326,0.00028537787147797644,20,,
,327,0.00034346943721175194,20,,
,328,0.0005034676287323236,20,,
,329,0.00029124083812348545,20,,
,330,0.0005560517311096191,20,,
,331,0.0004719247226603329,20,,
,332,0.0005462648696266115,20,,
,333,0.0002363299863645807,20,,
,334,0.00020315992878749967,20,,
,335,7.66179000493139e-05,20,,
,335,,20,0.0003467715869192034,
0.001,336,,,,
,336,0.000361250335117802,21,,
,337,0.0008445973508059978,21,,
,338,0.0004921137588098645,21,,
,339,0.0005077763344161212,21,,
,340,0.0002564433088991791,21,,
,341,0.00034957006573677063,21,,
,342,0.0002832879836205393,21,,
,343,0.0003437026171013713,21,,
,344,0.0005038619856350124,21,,
,345,0.0002887079317588359,21,,
,346,0.0005457303486764431,21,,
,347,0.00046564271906390786,21,,
,348,0.0005483992281369865,21,,
,349,0.00023612393124494702,21,,
,350,0.0001985666895052418,21,,
,351,8.032244659261778e-05,21,,
,351,,21,0.0003474669356364757,
0.001,352,,,,
,352,0.00035864964593201876,22,,
,353,0.0008467466686852276,22,,
,354,0.0004857578023802489,22,,
,355,0.0005042635020799935,22,,
,356,0.00025833689142018557,22,,
,357,0.00034741382114589214,22,,
,358,0.0002862322435248643,22,,
,359,0.0003453390090726316,22,,
,360,0.0004985154955647886,22,,
,361,0.0002918749814853072,22,,
,362,0.000553320802282542,22,,
,363,0.0004701279103755951,22,,
,364,0.0005449778982438147,22,,
,365,0.00023519508249592036,22,,
,366,0.00020169984782114625,22,,
,367,7.590163295390084e-05,22,,
,367,,22,0.00034804840106517076,
0.001,368,,,,
,368,0.000365718879038468,23,,
,369,0.0008507247548550367,23,,
,370,0.00048393436009064317,23,,
,371,0.00051439757226035,23,,
,372,0.0002577307459432632,23,,
,373,0.0003492485557217151,23,,
,374,0.00028455661959014833,23,,
,375,0.0003425439354032278,23,,
,376,0.0004995687049813569,23,,
,377,0.00028787957853637636,23,,
,378,0.000548399577382952,23,,
,379,0.0004696239484474063,23,,
,380,0.0005558056873269379,23,,
,381,0.00023243292525876313,23,,
,382,0.00020262210455257446,23,,
,383,7.55462097004056e-05,23,,
,383,,23,0.0003482721804175526,
0.001,384,,,,
,384,0.0003694157931022346,24,,
,385,0.000847390154376626,24,,
,386,0.00048694058205001056,24,,
,387,0.0005058266688138247,24,,
,388,0.00025697314413264394,24,,
,389,0.00035051951999776065,24,,
,390,0.0002832736063282937,24,,
,391,0.00034630371374078095,24,,
,392,0.0005023783887736499,24,,
,393,0.0002899696119129658,24,,
,394,0.0005499528488144279,24,,
,395,0.0004654247604776174,24,,
,396,0.0005501363193616271,24,,
,397,0.00023103461717255414,24,,
,398,0.00020123596186749637,24,,
,399,7.77502718847245e-05,24,,
,399,,24,0.0003493822878226638,
0.001,400,,,,
,400,0.0003619967319536954,25,,
,401,0.0008494748035445809,25,,
,402,0.0004897016333416104,25,,
,403,0.0005038900417275727,25,,
,404,0.0002557389088906348,25,,
,405,0.00034920318285003304,25,,
,406,0.0002833152830135077,25,,
,407,0.0003456962003838271,25,,
,408,0.000501933740451932,25,,
,409,0.00028852460673078895,25,,
,410,0.0005470680189318955,25,,
,411,0.0004633194184862077,25,,
,412,0.0005448480369523168,25,,
,413,0.00023250009689945728,25,,
,414,0.00020146470342297107,25,,
,415,7.691622886341065e-05,25,,
,415,,25,0.00035222480073571205,
0.001,416,,,,
,416,0.0003617698675952852,26,,
,417,0.0008359179482795298,26,,
,418,0.0004906976828351617,26,,
,419,0.0004954253672622144,26,,
,420,0.0002584423345979303,26,,
,421,0.0003490435192361474,26,,
,422,0.00028042701887898147,26,,
,423,0.0003444455796852708,26,,
,424,0.000497479340992868,26,,
,425,0.00028704467695206404,26,,
,426,0.0005484787398017943,26,,
,427,0.0004782723553944379,26,,
,428,0.0005471736076287925,26,,
,429,0.00023795537708792835,26,,
,430,0.00019773305393755436,26,,
,431,7.80980262788944e-05,26,,
,431,,26,0.00035231298534199595,
0.001,432,,,,
,432,0.00035659936838783324,27,,
,433,0.0008464498678222299,27,,
,434,0.0005009962478652596,27,,
,435,0.0005008908337913454,27,,
,436,0.0002540262066759169,27,,
,437,0.0003479833831079304,27,,
,438,0.0002848109579645097,27,,
,439,0.000344403408234939,27,,
,440,0.000498337612953037,27,,
,441,0.0002911815245170146,27,,
,442,0.00055138417519629,27,,
,443,0.00046890301746316254,27,,
,444,0.0005470920004881918,27,,
,445,0.0002384494146099314,27,,
,446,0.00020081247203052044,27,,
,447,7.672861829632893e-05,27,,
,447,,27,0.00035162080894224346,
0.001,448,,,,
,448,0.0003647400299087167,28,,
,449,0.0008439036901108921,28,,
,450,0.0004857908934354782,28,,
,451,0.0004972035530954599,28,,
,452,0.000255883380305022,28,,
,453,0.00034904677886515856,28,,
,454,0.00028483811183832586,28,,
,455,0.00034235502243973315,28,,
,456,0.0005002307589165866,28,,
,457,0.00028425894561223686,28,,
,458,0.0005477573140524328,28,,
,459,0.00046550019760616124,28,,
,460,0.0005452905315905809,28,,
,461,0.000236199120990932,28,,
,462,0.00020004597899969667,28,,
,463,7.571517198812217e-05,28,,
,463,,28,0.00035374105209484696,
0.001,464,,,,
,464,0.0003580504562705755,29,,
,465,0.0008422103128395975,29,,
,466,0.0004876824968960136,29,,
,467,0.0004989455337636173,29,,
,468,0.00025605710106901824,29,,
,469,0.0003487715730443597,29,,
,470,0.0002820206282194704,29,,
,471,0.00033534481190145016,29,,
,472,0.0004988976288586855,29,,
,473,0.0002934850926976651,29,,
,474,0.00054913479834795,29,,
,475,0.00047384502249769866,29,,
,476,0.0005400192458182573,29,,
,477,0.00023644666362088174,29,,
,478,0.00019723575678654015,29,,
,479,7.952588930493221e-05,29,,
,479,,29,0.00035741960164159536,
0.001,480,,,,
,480,0.0003561376070138067,30,,
,481,0.0008318711770698428,30,,
,482,0.00048808602150529623,30,,
,483,0.0005078049725852907,30,,
,484,0.000253616162808612,30,,
,485,0.0003482337633613497,30,,
,486,0.0002808107528835535,30,,
,487,0.00034550181590020657,30,,
,488,0.0004981731181032956,30,,
,489,0.00028879972524009645,30,,
,490,0.0005504343425855041,30,,
,491,0.00047471141442656517,30,,
,492,0.0005435425555333495,30,,
,493,0.0002352949377382174,30,,
,494,0.0001958861103048548,30,,
,495,7.471467688446864e-05,30,,
,495,,30,0.00036545147304423153,
0.001,496,,,,
,496,0.0003607128164730966,31,,
,497,0.0008420899393968284,31,,
,498,0.0004944802494719625,31,,
,499,0.0004904672387056053,31,,
,500,0.0002539250417612493,31,,
,501,0.00035499344812706113,31,,
,502,0.00028040981851518154,31,,
,503,0.0003418539999984205,31,,
,504,0.0004999606171622872,31,,
,505,0.00028449788806028664,31,,
,506,0.0005493630887940526,31,,
,507,0.0004740590520668775,31,,
,508,0.0005473023047670722,31,,
,509,0.00023659241560380906,31,,
,510,0.00019480886112432927,31,,
,511,7.889579865150154e-05,31,,
,511,,31,0.00036425504367798567,
0.001,512,,,,
,512,0.0003614709712564945,32,,
,513,0.0008511015330441296,32,,
,514,0.0004910720163024962,32,,
,515,0.0005097593530081213,32,,
,516,0.0002551346842665225,32,,
,517,0.0003469566872809082,32,,
,518,0.0002832147874869406,32,,
,519,0.0003404257877264172,32,,
,520,0.0005020544631406665,32,,
,521,0.0002880211977753788,32,,
,522,0.0005385512486100197,32,,
,523,0.000462444091681391,32,,
,524,0.000545565620996058,32,,
,525,0.00023142449208535254,32,,
,526,0.00019864510977640748,32,,
,527,7.843551429687068e-05,32,,
,527,,32,0.00036613867268897593,
0.001,528,,,,
,528,0.00035556586226448417,33,,
,529,0.000845893460791558,33,,
,530,0.0004869803669862449,33,,
,531,0.0005086554447188973,33,,
,532,0.00025431186077184975,33,,
,533,0.00034968345426023006,33,,
,534,0.00028009459492750466,33,,
,535,0.00033975302358157933,33,,
,536,0.0005115352105349302,33,,
,537,0.0002903547720052302,33,,
,538,0.0005500956904143095,33,,
,539,0.0004671745409723371,33,,
,540,0.0005440147360786796,33,,
,541,0.0002367719280300662,33,,
,542,0.00019940441416110843,33,,
,543,7.800372986821458e-05,33,,
,543,,33,0.00037417153362184763,
0.001,544,,,,
,544,0.00036025771987624466,34,,
,545,0.0008432303438894451,34,,
,546,0.0004980828962288797,34,,
,547,0.0004989270819351077,34,,
,548,0.0002564066671766341,34,,
,549,0.0003512218245305121,34,,
,550,0.0002823712129611522,34,,
,551,0.00035029396531172097,34,,
,552,0.0005033795605413616,34,,
,553,0.0002946323074866086,34,,
,554,0.0005445349379442632,34,,
,555,0.0004692828224506229,34,,
,556,0.0005482639535330236,34,,
,557,0.00023301065084524453,34,,
,558,0.0001958519860636443,34,,
,559,7.767117494950071e-05,34,,
,559,,34,0.0003753307100851089,
0.001,560,,,,
,560,0.0003615132300183177,35,,
,561,0.0008549481281079352,35,,
,562,0.0004895208403468132,35,,
,563,0.000496307504363358,35,,
,564,0.0002548818301875144,35,,
,565,0.0003503822081256658,35,,
,566,0.00028252220363356173,35,,
,567,0.00034132853033952415,35,,
,568,0.0005091017228551209,35,,
,569,0.0002942482242360711,35,,
,570,0.0005410561570897698,35,,
,571,0.0004651673079933971,35,,
,572,0.0005511362687684596,35,,
,573,0.0002354977623326704,35,,
,574,0.00019882099877577275,35,,
,575,7.596646901220083e-05,35,,
,575,,35,0.00038939990918152034,
,576,,36,,0.00026248706853948534
