Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,40.83891425055779,41.5040986994468,40.73388582995285,40.92643737792969,27913900,0.0,0
2015-01-05 00:00:00-05:00,40.5850942242518,40.900182838193075,40.480065799202514,40.550086975097656,39673900,0.0,0
2015-01-06 00:00:00-05:00,40.593842198670764,40.91768173960886,39.85863666059987,39.95491409301758,36447900,0.0,0
2015-01-07 00:00:00-05:00,40.243758971572426,40.663876111123066,39.814890852336966,40.46257019042969,29114100,0.0,0
2015-01-08 00:00:00-05:00,40.9176911735248,41.792935904509285,40.891434900009244,41.652896881103516,29645200,0.0,0
2015-01-09 00:00:00-05:00,41.67040376202787,41.85420436121814,41.048980780692865,41.302799224853516,23944200,0.0,0
2015-01-12 00:00:00-05:00,41.504100195771585,41.60913195895647,40.576342992525646,40.786399841308594,23651900,0.0,0
2015-01-13 00:00:00-05:00,41.110251050393856,41.93297999496963,40.31377838250637,40.576351165771484,35270600,0.0,0
2015-01-14 00:00:00-05:00,40.22624969482422,40.471320506085654,39.928666333059105,40.22624969482422,29719600,0.0,0
2015-01-15 00:00:00-05:00,40.45381977081485,40.59385881927053,39.744870209936224,39.80613708496094,32750800,0.0,0
2015-01-16 00:00:00-05:00,39.657335697197595,40.506320724553184,39.53479864345357,40.4713134765625,35695300,0.0,0
2015-01-20 00:00:00-05:00,40.52383936493617,40.8301770920021,39.8849109702596,40.60261154174805,36161900,0.0,0
2015-01-21 00:00:00-05:00,40.20874369944855,40.38379332193703,39.806131904880736,40.19123840332031,39081100,0.0,0
2015-01-22 00:00:00-05:00,40.593841276227614,41.259025634227285,40.33126859119598,41.250274658203125,35898000,0.0,0
2015-01-23 00:00:00-05:00,41.451600292744374,41.47785657215017,40.96146193147135,41.2940559387207,26211600,0.0,0
2015-01-26 00:00:00-05:00,41.1365050636639,41.250287821042704,40.471320493405884,41.14525604248047,42525500,0.0,0
2015-01-27 00:00:00-05:00,37.59176583084516,37.81057703668385,36.856560045675415,37.33794403076172,169164000,0.0,0
2015-01-28 00:00:00-05:00,37.40795470286083,37.4517162639672,36.02506666810652,36.05132293701172,84507100,0.0,0
2015-01-29 00:00:00-05:00,35.823765187305845,36.865305159418874,35.70123146573884,36.76902770996094,63585300,0.0,0
2015-01-30 00:00:00-05:00,36.366423387947826,36.392683004216465,35.31612888464511,35.359893798828125,78004900,0.0,0
2015-02-02 00:00:00-05:00,35.52618260749389,36.208872407019705,35.21109398039164,36.13010025024414,50352500,0.0,0
2015-02-03 00:00:00-05:00,36.43644638514802,36.69901918928647,35.928802736858565,36.410186767578125,52082400,0.0,0
2015-02-04 00:00:00-05:00,36.707754746760415,36.94407117283655,36.200114650546936,36.62023162841797,41614800,0.0,0
2015-02-05 00:00:00-05:00,36.95284596174795,37.32044726900802,36.637757219070856,37.154151916503906,36548200,0.0,0
2015-02-06 00:00:00-05:00,37.355449499653176,37.45172696487195,36.89157080955623,37.11913299560547,34616600,0.0,0
2015-02-09 00:00:00-05:00,36.97034234594541,37.407964752158435,36.944082731192715,37.07537078857422,31381100,0.0,0
2015-02-10 00:00:00-05:00,37.40797182439348,37.43422810531611,36.91783343480501,37.28543472290039,29670700,0.0,0
2015-02-11 00:00:00-05:00,37.329192936558975,37.329192936558975,36.94408307864151,37.09287643432617,38262500,0.0,0
2015-02-12 00:00:00-05:00,37.33792383720377,37.71427917480469,37.20663584918774,37.71427917480469,33268800,0.0,0
2015-02-13 00:00:00-05:00,37.968116066550124,38.3969841003418,37.76681018596312,38.3969841003418,40264900,0.0,0
2015-02-17 00:00:00-05:00,38.75838205046487,38.78482517342954,38.07083059039932,38.414608001708984,33695700,0.31,0
2015-02-18 00:00:00-05:00,38.45868998698037,38.520392863361806,38.24713486613361,38.370540618896484,27111700,0.0,0
2015-02-19 00:00:00-05:00,38.06201831401317,38.37053263170013,37.947425840634935,38.34408950805664,27603400,0.0,0
2015-02-20 00:00:00-05:00,38.35291259950921,38.67906023335584,38.15899070545835,38.66143035888672,29721100,0.0,0
2015-02-23 00:00:00-05:00,38.5204008346724,38.952321058722895,38.47632782278739,38.91706466674805,32518800,0.0,0
2015-02-24 00:00:00-05:00,38.91705205973016,39.04927105255341,38.71431021813701,38.86416244506836,25271700,0.0,0
2015-02-25 00:00:00-05:00,38.74076030366724,38.86416605344832,38.608537936013505,38.77602005004883,29759800,0.0,0
2015-02-26 00:00:00-05:00,38.77601990366271,38.987571656044636,38.6878705380415,38.83772277832031,28957300,0.0,0
2015-02-27 00:00:00-05:00,38.899425639910575,38.961128514547454,38.48513202801628,38.652610778808594,33807700,0.0,0
2015-03-02 00:00:00-05:00,38.49394988107328,38.952316549234126,38.38817399228381,38.67906188964844,31924000,0.0,0
2015-03-03 00:00:00-05:00,38.39698422207153,38.63498245416205,37.98269062963015,38.150169372558594,31748600,0.0,0
2015-03-04 00:00:00-05:00,37.9121766833103,38.08847206943593,37.797587540500224,37.95625305175781,25748700,0.0,0
2015-03-05 00:00:00-05:00,37.96505687889409,38.11490909677768,37.74468854160654,38.00031661987305,23193500,0.0,0
2015-03-06 00:00:00-05:00,37.9033645161116,38.00032714939416,37.15411330674531,37.3392219543457,36248800,0.0,0
2015-03-09 00:00:00-04:00,37.189372387679,38.01795977750304,37.189372387679,37.77114486694336,32108000,0.0,0
2015-03-10 00:00:00-04:00,37.33040732496916,37.6477383735139,37.048336029052734,37.048336029052734,39159700,0.0,0
2015-03-11 00:00:00-04:00,37.29514507176933,37.34803132984255,36.88085144990486,37.00425720214844,32215300,0.0,0
2015-03-12 00:00:00-04:00,36.431300899714344,36.71337214707631,36.017007284033866,36.158042907714844,59992500,0.0,0
2015-03-13 00:00:00-04:00,35.875962595232416,36.55469741349305,35.796629866797964,36.475364685058594,58007700,0.0,0
2015-03-16 00:00:00-04:00,36.55470046806138,36.7045493217627,36.387218381508205,36.634033203125,35273500,0.0,0
2015-03-17 00:00:00-04:00,36.466554630252574,36.87203496106606,36.27263276339839,36.757442474365234,31673400,0.0,0
2015-03-18 00:00:00-04:00,36.51944722406813,37.753511464023305,36.431301219451846,37.462623596191406,44194800,0.0,0
2015-03-19 00:00:00-04:00,37.2510727316255,37.54196063267693,37.21581634328541,37.27751922607422,33879100,0.0,0
2015-03-20 00:00:00-04:00,37.51550571089236,37.885722891278085,37.45380284749475,37.797576904296875,71904500,0.0,0
2015-03-23 00:00:00-04:00,37.7975828756219,38.01795124044295,37.709433512160835,37.77995300292969,26246100,0.0,0
2015-03-24 00:00:00-04:00,37.709425406944106,38.053199444165884,37.68298228486664,37.81520462036133,25513300,0.0,0
2015-03-25 00:00:00-04:00,37.83284527086749,37.84166188989193,36.528264747308775,36.545894622802734,43469900,0.0,0
2015-03-26 00:00:00-04:00,36.334332363552136,36.67810643015628,36.06988766996068,36.32551574707031,37495600,0.0,0
2015-03-27 00:00:00-04:00,36.24619837990229,36.51945644328311,35.99057355696162,36.11397933959961,34401400,0.0,0
2015-03-30 00:00:00-04:00,36.22856170430708,36.61641221988726,36.061082939659585,36.10515594482422,35049700,0.0,0
2015-03-31 00:00:00-04:00,35.94649703469388,36.16686546352365,35.73494522604831,35.840721130371094,34887200,0.0,0
2015-04-01 00:00:00-04:00,35.78782503079846,35.92886066526502,35.53220025508422,35.89360427856445,36865300,0.0,0
2015-04-02 00:00:00-04:00,35.84070873451255,35.911228221374806,35.36471228585498,35.514564514160156,37487500,0.0,0
2015-04-06 00:00:00-04:00,35.55863547909144,36.827955907050146,35.41759987598492,36.62521743774414,39223700,0.0,0
2015-04-07 00:00:00-04:00,36.678113030706335,36.942554409332395,36.41367165208028,36.60759353637695,28809400,0.0,0
2015-04-08 00:00:00-04:00,36.545895127451374,36.74863365459907,36.175677824630796,36.51063537597656,24753400,0.0,0
2015-04-09 00:00:00-04:00,36.36077244585645,36.68691661476486,36.36077244585645,36.56351089477539,25723900,0.0,0
2015-04-10 00:00:00-04:00,36.69574887177706,36.977820169856095,36.50182359338956,36.775081634521484,28022000,0.0,0
2015-04-13 00:00:00-04:00,36.49300182286374,37.07477415974745,36.48418520541838,36.81032943725586,30276700,0.0,0
2015-04-14 00:00:00-04:00,36.84559410792094,37.04833262306268,36.48419008309354,36.713375091552734,24244400,0.0,0
2015-04-15 00:00:00-04:00,36.81033514089407,37.42736731805764,36.73981900317658,37.25107192993164,27343600,0.0,0
2015-04-16 00:00:00-04:00,36.977813281116894,37.321587401448014,36.86322078682169,37.16292190551758,22509700,0.0,0
